%id dbang dbang_rank
540509 544459 4771
641208 544484 4772
660516 544495 4773
710509 544504 4774
540121 544675 4775
260704 544697 4776
510404 544744 4777
500409 544925 4778
510203 544941 4779
710502 545150 4780
131802 545171 4781
730306 545178 4782
711201 545211 4783
730101 545293 4784
710922 545337 4785
713105 545457 4786
540706 545496 4787
260805 545550 4788
710916 545623 4789
540105 545740 4790
400606 545832 4791
711507 546034 4792
540123 546417 4793
641207 546520 4794
200608 546664 4795
711513 546697 4796
640903 546779 4797
220802 546784 4798
200609 546820 4799
260102 546903 4800
640401 547020 4801
260713 547098 4802
130205 547143 4803
541503 547150 4804
540407 547248 4805
510303 547378 4806
710506 547430 4807
710504 547602 4808
730111 547626 4809
510307 547631 4810
510312 547645 4811
340401 547759 4812
730307 547852 4813
510114 547888 4814
730501 547904 4815
260803 547979 4816
641702 548207 4817
711202 548302 4818
540508 548305 4819
510116 548347 4820
640405 548578 4821
200603 548612 4822
260109 548751 4823
260108 548957 4824
501303 549056 4825
641704 549231 4826
710923 549268 4827
510310 549622 4828
510306 549806 4829
220607 549809 4830
500303 550062 4831
760401 550119 4832
730304 550203 4833
260117 550755 4834
540115 550948 4835
510309 550959 4836
730301 551139 4837
660504 551194 4838
760402 551255 4839
260110 551256 4840
730106 551262 4841
540707 551318 4842
200602 551526 4843
260107 551544 4844
730503 551575 4845
500310 551592 4846
510302 551611 4847
510110 551638 4848
640409 551890 4849
260104 551918 4850
710313 551977 4851
713104 552082 4852
710507 552126 4853
640402 552237 4854
730102 552447 4855
510308 552485 4856
541501 552575 4857
641603 552584 4858
540701 552640 4859
710501 552643 4860
132307 552679 4861
510105 552809 4862
540104 552907 4863
660519 553018 4864
540109 553104 4865
640907 553478 4866
130207 553553 4867
200601 553785 4868
541007 553896 4869
430507 553960 4870
710310 553975 4871
641703 554119 4872
510304 554182 4873
540401 554286 4874
713102 554478 4875
540704 554492 4876
260114 554537 4877
540712 554589 4878
711103 554729 4879
500311 554914 4880
710303 554922 4881
710503 554963 4882
220611 554989 4883
130208 555022 4884
660512 555034 4885
510103 555061 4886
730602 555074 4887
500401 555423 4888
660501 555561 4889
260801 555654 4890
713103 555672 4891
510305 555733 4892
340403 555768 4893
730505 555835 4894
500307 556035 4895
130206 556300 4896
260116 556376 4897
641202 556480 4898
541702 556500 4899
260902 556506 4900
540702 556587 4901
641701 556817 4902
260118 556829 4903
131402 556833 4904
510107 556885 4905
200606 556948 4906
641605 557025 4907
200610 557035 4908
510109 557055 4909
540304 557290 4910
660517 557330 4911
220612 557390 4912
220610 557431 4913
130202 557512 4914
260103 557552 4915
510102 557697 4916
541003 557760 4917
640905 557864 4918
710505 557912 4919
200614 557920 4920
340403 558026 4921
430506 558079 4922
131406 558340 4923
660502 558479 4924
430501 558489 4925
712701 558545 4926
501302 558711 4927
541703 558714 4928
712704 558776 4929
730601 558812 4930
260106 559274 4931
710510 559313 4932
500306 559406 4933
641502 560007 4934
200607 560015 4935
540716 560136 4936
540405 560272 4937
340403 560544 4938
260113 560618 4939
711101 560676 4940
510701 560925 4941
510113 560933 4942
713611 560956 4943
131407 561128 4944
660522 561141 4945
540711 561154 4946
641601 561155 4947
220604 561323 4948
200604 561330 4949
710301 561332 4950
201202 561456 4951
131405 561795 4952
730603 561818 4953
340403 561953 4954
130702 562021 4955
541701 562041 4956
500407 562268 4957
500302 562630 4958
132305 562633 4959
710302 562685 4960
712702 562888 4961
660518 563198 4962
260903 563385 4963
510106 563412 4964
510702 563561 4965
220602 563585 4966
200510 563635 4967
640410 563699 4968
430510 563770 4969
540305 563864 4970
340403 563928 4971
200611 563931 4972
540403 563951 4973
200612 563977 4974
260806 564135 4975
131409 564151 4976
131403 564215 4977
641501 564828 4978
541004 565085 4979
130201 565276 4980
131213 565290 4981
260901 565296 4982
131509 565300 4983
260112 565313 4984
130204 565366 4985
641604 565422 4986
510111 565730 4987
132201 565895 4988
201201 566053 4989
200613 566231 4990
131401 566314 4991
540302 566367 4992
711104 566395 4993
640908 566767 4994
131506 566868 4995
200605 566872 4996
200803 566877 4997
640909 567169 4998
340404 567262 4999
220603 567338 5000
541001 567504 5001
260115 567700 5002
640902 567759 5003
131510 567795 5004
201103 567832 5005
200506 567876 5006
711106 567944 5007
660805 568017 5008
660520 568071 5009
131610 568084 5010
712705 568269 5011
200807 568320 5012
131502 568369 5013
660801 568445 5014
541303 568549 5015
501301 568557 5016
500308 568640 5017
540402 568664 5018
131206 568687 5019
713604 568724 5020
220608 568771 5021
220601 568817 5022
200505 568850 5023
660509 568966 5024
713612 569033 5025
131411 569057 5026
131602 569258 5027
340403 569374 5028
131503 569395 5029
131512 569438 5030
131607 569579 5031
131202 569667 5032
201204 569887 5033
541006 569987 5034
541304 570067 5035
201203 570080 5036
541301 570455 5037
261103 570526 5038
200808 570604 5039
720702 570729 5040
641504 570815 5041
641005 570861 5042
430405 570884 5043
131505 571068 5044
131209 571114 5045
131605 571228 5046
130708 571319 5047
641003 571521 5048
220605 571546 5049
540301 571894 5050
220613 571986 5051
200501 572090 5052
540404 572219 5053
430503 572247 5054
640904 572398 5055
201102 572608 5056
261101 572638 5057
131604 572914 5058
500410 572936 5059
131410 572996 5060
260119 573075 5061
132314 573161 5062
131201 573174 5063
640906 573234 5064
712703 573294 5065
720701 573331 5066
201007 573538 5067
660515 573574 5068
131511 574001 5069
131508 574010 5070
430403 574045 5071
713606 574067 5072
131606 574095 5073
131507 574153 5074
201205 574248 5075
220606 574333 5076
221001 574544 5077
260904 574562 5078
641505 574713 5079
500404 574798 5080
131504 574859 5081
641002 575190 5082
710508 575221 5083
132202 575222 5084
720301 575267 5085
201105 575688 5086
200805 575787 5087
660803 575792 5088
130701 575831 5089
131601 576018 5090
130109 576064 5091
131208 576065 5092
200801 576116 5093
540303 576158 5094
541005 576213 5095
710305 576407 5096
200806 576476 5097
131212 576494 5098
641304 576522 5099
221002 576722 5100
541302 576854 5101
200507 577009 5102
260111 577059 5103
711102 577175 5104
541008 577186 5105
261102 577265 5106
221605 577303 5107
641001 577313 5108
130116 577324 5109
131608 577529 5110
201304 577630 5111
130108 577818 5112
130407 577880 5113
130112 577884 5114
340606 577928 5115
131210 578192 5116
220609 578241 5117
340606 578367 5118
660508 578424 5119
130409 578542 5120
541002 578672 5121
641301 578684 5122
201101 578827 5123
661002 578832 5124
641503 579164 5125
130403 579564 5126
500304 579750 5127
130413 580153 5128
221603 580220 5129
201008 580396 5130
130115 580458 5131
220101 580511 5132
130411 580978 5134
130412 580978 5134
720703 580980 5135
201106 581255 5136
201003 581352 5137
132311 581491 5138
340606 581651 5139
660204 581955 5140
221003 582021 5141
660901 582041 5142
130114 582094 5143
130408 582287 5144
660804 582408 5145
200508 582558 5146
131309 582584 5147
201002 582694 5148
340606 582719 5149
221602 582807 5150
130404 582889 5151
660209 582898 5152
130406 582997 5153
132203 583097 5154
661005 583214 5155
641006 583513 5156
661004 583687 5157
340608 583691 5158
260608 583719 5159
130402 583807 5160
430401 583923 5161
720114 584051 5162
720307 584052 5163
641303 584181 5164
260303 584217 5165
201305 584409 5166
660904 584679 5167
501304 584716 5168
221604 584782 5169
220107 584849 5170
200802 584966 5171
641305 585090 5172
221304 585157 5173
131307 585262 5174
660202 585586 5175
200103 585681 5176
220309 585776 5177
130107 586258 5178
201006 586266 5179
200509 586284 5180
430504 586455 5181
131603 586585 5182
131310 586726 5183
200502 586964 5184
221004 587001 5185
340608 587052 5186
660903 587090 5187
221005 587124 5188
220113 587180 5189
220106 587234 5190
201301 587475 5191
500803 587773 5192
260309 587814 5193
660902 587922 5194
201401 588197 5195
641004 588301 5196
221303 588561 5197
260308 588659 5198
220110 588868 5199
200504 588888 5200
201402 588891 5201
340603 589262 5202
430406 589293 5203
130903 589394 5204
641302 589522 5205
220102 589725 5206
660207 590044 5207
661001 590104 5208
131303 590464 5209
131312 590598 5210
201004 590650 5211
340203 590704 5212
201005 590760 5213
260304 591077 5214
641109 591305 5215
220116 591362 5216
260307 591477 5217
221306 591572 5218
200804 591597 5219
200105 591636 5220
261202 591824 5221
660802 591890 5222
641107 592020 5223
641102 592137 5224
131302 592575 5225
130906 592627 5226
661003 592701 5227
220112 592739 5228
260605 592850 5229
720501 593009 5230
130911 593188 5231
720105 593227 5232
131106 593253 5233
220306 593289 5234
200110 593331 5235
221305 593535 5236
220904 593809 5237
660201 593893 5238
660407 594068 5239
430402 594278 5240
130405 594283 5241
340607 594345 5242
200111 594362 5243
641101 594443 5244
221802 594518 5245
220903 594597 5246
260301 594647 5247
660208 594733 5248
641105 594768 5249
720502 594834 5250
130904 595044 5251
661201 595077 5252
720103 595160 5253
641104 595234 5254
131311 595331 5255
340205 595351 5256
220103 595363 5257
260310 595402 5258
220108 595500 5259
220117 595704 5260
221309 595722 5261
340403 595879 5262
201001 596012 5263
201303 596148 5264
201302 596411 5265
220105 596503 5266
130907 596583 5267
200106 596684 5268
130410 596760 5269
340605 596898 5270
340604 597052 5271
430509 597258 5272
220313 597527 5273
201403 597567 5274
221312 597682 5275
260306 597710 5276
221310 597748 5277
660409 597852 5278
260606 597854 5279
200703 597881 5280
661204 597960 5281
130704 597987 5282
220115 598206 5283
720104 598717 5284
500804 599207 5285
130909 599375 5286
201009 599510 5287
220315 599733 5288
720107 599785 5289
220302 599868 5290
661203 600017 5291
200402 600187 5292
660408 600212 5293
200104 600235 5294
430404 600270 5295
130905 600346 5296
221801 600356 5297
661103 600476 5298
200403 600711 5299
220905 600905 5300
660405 600960 5301
221307 601028 5302
720305 601098 5303
200108 601322 5304
131305 601436 5305
720505 601502 5306
260601 601560 5307
661101 601630 5308
010601 601652 5309
720303 601663 5310
200410 601754 5311
260610 601881 5312
131102 601887 5313
340201 601952 5314
220111 602312 5315
220312 602321 5316
720115 602565 5317
120905 602580 5318
130910 602619 5319
200408 602653 5320
220902 602701 5321
220109 602801 5322
720304 602897 5323
340705 602949 5324
220308 603072 5325
720506 603155 5326
660404 603250 5327
221301 603293 5328
220318 603399 5329
641801 603501 5330
010601 603562 5331
661202 603660 5332
200112 603863 5333
010601 603977 5334
260305 604261 5335
200107 604760 5336
200407 604867 5337
260602 604889 5338
221302 605045 5339
340204 605600 5340
130705 605725 5341
220311 605897 5342
221206 605939 5343
660412 605966 5344
200405 605967 5345
221204 606003 5346
200109 606107 5347
720106 606161 5348
720112 606506 5349
130902 606544 5350
260609 606569 5351
340202 606619 5352
220307 606637 5353
130611 606761 5354
221311 606829 5355
641108 606944 5356
220104 606979 5357
220317 606996 5358
340602 607102 5359
200705 607246 5360
660205 607288 5361
220314 607605 5362
260607 607640 5363
220901 607860 5364
221202 608365 5365
131304 608457 5366
340109 608476 5367
720309 608603 5368
641802 608693 5369
340702 609022 5370
500801 609298 5371
660401 609594 5372
220316 609688 5373
131103 609728 5374
220310 609767 5375
130908 609898 5376
260203 609928 5377
010505 609940 5378
131105 610115 5379
720108 610145 5380
720111 610232 5381
200113 610240 5382
200704 610241 5383
260611 610286 5384
200411 610306 5385
220304 610542 5386
720403 610665 5387
220703 610841 5388
720503 610892 5389
220702 611192 5390
130809 611453 5391
120904 611488 5392
260209 611572 5393
200701 612000 5394
130811 612019 5395
220303 612043 5396
660402 612132 5397
430202 612154 5398
260612 612158 5399
660414 612206 5400
340703 612585 5401
220305 612683 5402
661104 612839 5403
720504 613314 5404
130803 613815 5405
010601 613869 5406
720308 613944 5407
260202 613975 5408
720116 614152 5409
220708 614414 5410
340701 614621 5411
221501 614785 5412
221503 614835 5413
220205 614974 5414
220211 615016 5415
661102 615129 5416
430206 615157 5417
220503 615568 5418
340806 615712 5419
221201 615810 5420
221502 615926 5421
220201 616055 5422
120907 616396 5423
130801 616425 5424
220209 616448 5425
720109 616857 5426
220204 616970 5427
340106 617391 5428
131104 617405 5429
221205 617500 5430
260201 617707 5431
010511 618257 5432
340105 618294 5433
260205 618581 5434
340805 618643 5435
220701 618772 5436
661302 619036 5437
010510 619523 5438
120903 619537 5439
130810 619550 5440
720110 619688 5441
260204 619908 5442
340704 620047 5443
220208 620064 5444
220210 620115 5445
010302 620231 5446
500802 620339 5447
261301 620378 5448
220704 620387 5449
430204 620454 5450
720204 620690 5451
221108 620949 5452
220509 620984 5453
130608 621091 5454
010509 621449 5455
220206 621538 5456
720113 621651 5457
720201 621863 5458
130706 621887 5459
720401 621977 5460
220514 622029 5461
010303 622118 5462
661301 622163 5463
220207 622382 5464
340706 622430 5465
010305 622675 5466
130808 622984 5467
221111 623076 5468
720306 623078 5469
130805 623220 5470
340108 623310 5471
220506 623725 5472
220705 624543 5473
130812 624706 5474
120902 624742 5475
220212 624784 5476
221107 624893 5477
340104 624900 5478
220510 624914 5479
130806 625105 5480
010501 625257 5481
010512 625494 5482
260404 625698 5483
720612 625766 5484
720202 625785 5485
220515 625874 5486
221207 626060 5487
340802 626238 5488
221203 626319 5489
340107 626456 5490
220513 626966 5491
720205 627061 5492
130609 627146 5493
010304 627707 5494
221106 627868 5495
130813 627974 5496
720603 627977 5497
010504 628551 5498
220706 628724 5499
120901 628749 5500
340103 628755 5501
261303 629216 5502
260401 629459 5503
720206 629618 5504
220202 629624 5505
220203 629784 5506
261201 629806 5507
720404 629809 5508
220213 629951 5509
720405 630219 5510
010301 630927 5511
220402 631188 5512
220507 631496 5513
010306 631987 5514
221101 632234 5515
720203 632318 5516
130602 632326 5517
221103 632610 5518
261302 632707 5519
121003 632722 5520
340102 632940 5521
010507 633031 5522
010508 633268 5523
220502 633274 5524
222001 633716 5525
340501 633797 5526
130807 633936 5527
430203 633968 5528
340801 634043 5529
221102 634075 5530
340102 634392 5531
340102 634674 5532
720604 634758 5533
340505 634852 5534
130604 634928 5535
430307 635034 5536
720611 635457 5537
130606 635849 5538
130603 636032 5539
340804 636053 5540
430205 636661 5541
220409 636679 5542
130802 637082 5543
340501 637127 5544
221702 637375 5545
260402 637446 5546
130306 637728 5547
220401 637817 5548
720606 637971 5549
130601 638022 5550
120505 638057 5551
121001 638124 5552
720402 638204 5553
220508 638903 5554
010105 639263 5555
720605 639529 5556
340502 639573 5557
010111 639657 5558
720601 639750 5559
221105 639944 5560
221104 639981 5561
220504 640158 5562
340102 640236 5563
010507 640470 5564
220407 640499 5565
010103 640520 5566
220403 640568 5567
120906 640586 5568
130605 641059 5569
010802 641271 5570
120511 641350 5571
260403 641460 5572
220410 641579 5573
720602 641757 5574
430106 641968 5575
340502 642168 5576
010803 642169 5577
340502 642238 5578
221110 642534 5579
010507 642770 5580
120503 642832 5581
120509 642896 5582
720613 643010 5583
010701 643080 5584
340502 643085 5585
130607 643161 5586
340801 643345 5587
220505 643617 5588
720607 643968 5589
340803 644366 5590
220404 644471 5591
130301 644705 5592
221109 644715 5593
120409 644730 5594
010702 644935 5595
340502 645029 5596
340502 645110 5597
140903 645253 5598
120510 645265 5599
010405 645462 5600
720608 645638 5601
430306 645767 5602
140901 646047 5603
140905 646449 5604
340801 646458 5605
121002 646533 5606
120501 646727 5607
221703 646937 5608
010106 647039 5609
120703 647155 5610
220408 647170 5611
010406 647175 5612
010703 647428 5613
120415 647515 5614
550502 647663 5615
220411 647669 5616
221701 648058 5617
010801 649108 5618
220406 649191 5619
720609 649621 5620
340506 649665 5621
120513 649888 5622
340301 650098 5623
430304 650601 5624
140902 650965 5625
120403 651092 5626
130610 651266 5627
220405 651472 5628
120508 651508 5629
221704 651608 5630
340801 651679 5631
010119 651989 5632
130302 652027 5633
340504 652129 5634
120406 652895 5635
340301 653014 5636
550504 653097 5637
550503 653118 5638
430109 653184 5639
010804 653247 5640
120502 653557 5641
140904 653654 5642
340301 653860 5643
340507 653950 5644
720610 654097 5645
120507 654147 5646
010805 654331 5647
010119 654357 5648
340801 654411 5649
350902 654512 5650
130304 654837 5651
340301 655177 5652
430104 655217 5653
340503 655444 5654
550506 655527 5655
350904 655560 5656
130303 655722 5657
140617 656293 5658
120412 656312 5659
120705 656402 5660
010116 656472 5661
340301 656618 5662
550511 656760 5663
140618 657190 5664
010807 657255 5665
350316 657645 5666
010402 657958 5667
120401 658007 5668
350306 658176 5669
430302 658203 5670
010806 658249 5671
140607 658641 5672
120113 658856 5673
010401 659395 5674
340801 659627 5675
120402 659782 5676
120706 660143 5677
350903 660187 5678
140614 660198 5679
350901 660266 5680
120506 660304 5681
430301 660314 5682
010807 660487 5683
120504 660639 5684
550507 661505 5685
340801 661925 5686
350311 662116 5687
550501 662135 5688
140604 662519 5689
350309 663578 5690
140610 663918 5691
130309 664166 5692
140603 664208 5693
410304 664260 5694
340302 664301 5695
140704 664312 5696
350303 664578 5697
120404 664638 5698
120701 665212 5699
120512 665220 5700
350301 665240 5701
120414 665705 5702
140602 665993 5703
010806 666291 5704
121203 666305 5705
350701 666858 5706
350315 667439 5707
550509 667499 5708
140621 667509 5709
550508 667656 5710
140601 667752 5711
121601 667789 5712
010808 668217 5713
120111 668270 5714
010408 668376 5715
132001 668421 5716
410303 668630 5717
132102 668682 5718
120704 668988 5719
350304 669313 5720
350305 669421 5721
350702 669708 5722
121602 669781 5723
140620 669842 5724
121401 670411 5725
140609 671140 5726
350104 671208 5727
010808 671252 5728
430305 671282 5729
140611 672180 5730
140612 672275 5731
340303 672342 5732
121106 672449 5734
550510 672449 5734
410301 672474 5735
410303 672645 5736
140608 672850 5737
410306 672863 5738
010403 672892 5739
350308 673079 5740
551103 673161 5741
350307 673165 5742
121604 673252 5743
010204 674508 5744
121603 674558 5745
550505 675071 5746
120115 675104 5747
350114 675664 5748
140701 675735 5749
350112 675856 5750
132103 675926 5751
121402 675976 5752
350111 676066 5753
350319 676112 5754
010808 676695 5755
430103 676721 5756
140613 676846 5757
430303 677058 5758
551102 677934 5759
140116 678013 5760
350703 678609 5761
010404 678841 5762
120117 678850 5763
130308 679129 5764
410104 679141 5765
550905 679239 5766
350102 679249 5767
121101 679383 5768
410302 679495 5769
120110 679594 5770
140502 679716 5771
410305 680106 5772
132101 680313 5773
121201 680485 5774
140703 680568 5775
350103 680589 5776
140110 680789 5777
010202 681265 5778
430702 681303 5779
121102 681650 5780
410104 681957 5781
350116 681973 5782
120702 682156 5783
550906 682167 5784
132002 682242 5785
410104 682589 5786
140705 682821 5787
350115 682963 5788
350107 683113 5789
121403 683338 5790
140109 683692 5791
120106 683818 5792
140702 684204 5793
130505 684446 5794
120112 684471 5795
430107 684656 5796
140805 684708 5797
120109 684759 5798
350108 685111 5799
120101 685348 5800
350105 685385 5801
140112 685780 5802
550911 685895 5803
130504 685931 5804
140803 686137 5805
410202 686170 5806
121104 686291 5807
140119 686314 5808
410106 686325 5809
121202 686338 5810
550903 686368 5811
551101 687010 5812
121301 687295 5813
350110 687414 5814
350113 687474 5815
350207 687886 5816
140503 688065 5817
131006 688374 5818
140503 688597 5819
140107 688806 5820
350106 688809 5821
140121 689061 5822
350118 689218 5823
140801 689480 5824
550902 689799 5825
010116 690225 5826
140113 690379 5827
120114 690464 5828
120203 690722 5829
140802 691076 5830
410108 691132 5831
121103 691719 5832
430105 691958 5833
140117 692248 5834
350203 692412 5835
350117 692428 5836
130501 692447 5837
130506 692558 5838
140501 692711 5839
140111 692840 5840
140806 692902 5841
010203 693094 5842
010203 693439 5843
140108 693597 5844
140118 694292 5845
410105 694393 5846
350202 694609 5847
350503 694729 5848
350109 694826 5849
550901 694944 5850
140102 695285 5851
140506 695397 5852
140104 696010 5853
550904 696193 5854
140804 696513 5855
120108 696979 5856
140205 697231 5857
350501 697403 5858
120104 697450 5859
121105 697562 5860
010116 697696 5861
010203 697784 5862
351002 697905 5863
140206 698535 5864
351001 698571 5865
010205 698620 5866
121107 698637 5867
550908 698671 5868
410108 698676 5869
120202 698848 5870
120207 699012 5871
140501 699182 5872
131005 699191 5873
410107 699399 5874
140405 699703 5875
140404 699864 5876
120102 700417 5877
350403 700442 5878
410107 700447 5879
430701 700720 5880
131002 700917 5881
350208 701329 5882
550909 701545 5883
120107 701774 5884
350201 701888 5885
140507 701906 5886
130503 701961 5887
140212 702137 5888
140402 702246 5889
140211 702390 5890
350504 702779 5891
140204 703048 5892
550907 703282 5893
121302 703809 5894
010201 703868 5895
351003 704000 5896
350502 704151 5897
140407 704245 5898
410107 704284 5899
140507 704668 5900
550910 704813 5901
121303 704990 5902
120604 705313 5903
140214 705317 5904
010201 705666 5905
350407 705815 5906
140408 705823 5907
140208 707200 5908
120601 707934 5909
551504 708112 5910
551507 708268 5911
140401 708282 5912
120208 708330 5913
131004 708384 5914
131001 708389 5915
350402 708469 5916
140406 709225 5917
140209 709367 5918
131003 709832 5919
350601 710434 5920
140403 710442 5921
551511 710721 5922
350401 710857 5923
120608 710859 5924
551501 711506 5925
551510 711994 5926
140202 712193 5927
120603 712433 5928
140213 712743 5929
350801 712757 5930
140306 712949 5931
140304 712954 5932
120609 713804 5933
120302 714060 5934
120206 714084 5935
140210 714648 5936
140309 714800 5937
120607 714827 5938
010201 714911 5939
140202 715360 5940
350405 715556 5941
140202 715733 5942
350409 715740 5943
551506 715990 5944
140313 716097 5945
551301 716102 5946
140203 716218 5947
350603 716555 5948
140308 717403 5949
551502 717616 5950
140207 717777 5951
140203 717786 5952
140202 718508 5953
551505 718991 5954
120613 719072 5955
410107 719521 5956
120610 719766 5957
140203 719954 5958
551503 720163 5959
350602 720406 5960
551302 720701 5961
140203 721292 5962
120605 721527 5963
350802 721787 5964
140307 723018 5965
120201 723120 5966
140305 723392 5967
551509 723503 5968
120304 723872 5969
551508 723877 5970
120301 724394 5971
350803 724488 5972
140203 724689 5973
350804 725140 5974
140312 725453 5975
120606 725974 5976
140311 726212 5977
550602 726281 5978
120305 726293 5979
551303 726823 5980
550604 727130 5981
120611 727204 5982
120804 727259 5983
550103 727640 5984
550104 728591 5985
120807 728939 5986
140203 729398 5987
410107 730229 5988
551304 730587 5989
120303 730667 5990
140303 732505 5991
120803 732535 5992
551008 732619 5993
140310 732922 5994
140301 733159 5995
551401 733748 5996
140303 733763 5997
140303 733914 5998
551017 734603 5999
550112 735385 6000
550102 735590 6001
120805 736412 6002
551404 736753 6003
550605 737274 6004
550601 738303 6005
551403 738314 6006
140203 738742 6007
551004 739981 6008
550108 740248 6009
551010 740536 6010
560201 740553 6011
120802 740664 6012
551402 740897 6013
140203 741055 6014
551005 741228 6015
120806 741246 6016
120801 741327 6017
140302 741678 6018
550208 742910 6019
550609 743085 6020
551015 743298 6021
550206 745639 6022
551007 746184 6023
560205 746334 6024
560407 746614 6025
551204 746761 6026
551009 747006 6027
560204 747473 6028
551006 748421 6029
560203 748889 6030
551203 749629 6031
560202 751112 6032
560306 751516 6033
550205 752208 6034
550214 752277 6035
551013 753505 6036
560404 753709 6037
560305 754148 6038
550212 754596 6039
551201 755313 6040
551019 755583 6041
560406 755712 6042
551202 755949 6043
550211 756037 6044
560305 756264 6045
560301 756390 6046
550201 757374 6047
560302 757995 6048
551603 758173 6049
550209 758225 6050
560301 758793 6051
310618 759197 6052
560305 759363 6053
550307 759902 6054
560305 761008 6055
560401 761053 6056
551602 761258 6057
551601 763272 6058
550302 763414 6059
550203 763835 6060
560403 763862 6061
550213 764025 6062
551021 764472 6063
560303 764653 6064
310107 764693 6065
310108 764851 6066
310113 765115 6067
310809 765500 6068
550204 765503 6069
310611 765706 6070
310109 765728 6071
560807 765844 6072
560303 765883 6073
560304 766377 6074
550304 766392 6075
310605 766396 6076
550301 766744 6077
310601 767225 6078
310105 767304 6079
310106 767536 6080
310808 767721 6081
310804 767905 6082
310104 768132 6083
310608 768480 6084
310111 768574 6085
310801 768662 6086
310617 768754 6087
310806 768797 6088
560806 768832 6089
560702 768914 6090
550210 768916 6091
550207 768969 6092
550202 768979 6093
550706 769197 6094
310110 769295 6095
310301 769381 6096
310602 769883 6097
560303 770241 6098
310802 770374 6099
550704 770574 6100
310612 770732 6101
550406 771001 6102
310511 771070 6103
560805 771177 6104
310305 771462 6105
310112 771695 6106
550702 771733 6107
310615 771970 6108
550709 772108 6109
550403 772248 6110
560303 772450 6111
310807 772704 6112
310616 772746 6113
310211 772759 6114
310307 772767 6115
310812 772770 6116
310614 773150 6117
310506 773196 6118
310607 773381 6119
560703 773744 6120
560111 773810 6121
310810 774039 6122
560701 774241 6123
560302 774471 6124
310308 774477 6125
310811 774610 6126
550306 774764 6127
310603 774903 6128
310512 775242 6129
310604 775595 6130
310609 775739 6131
550303 775753 6132
310205 775781 6133
560808 775858 6134
550402 776068 6135
310501 776390 6136
310303 776683 6137
310309 776788 6139
310606 776788 6139
310610 776854 6140
310213 776973 6141
310613 777240 6142
310304 777307 6143
310209 777436 6144
310803 777748 6145
560106 777895 6146
550305 777946 6147
310201 778059 6148
310310 778103 6149
310509 778139 6150
550401 778200 6151
550703 778781 6152
310413 779162 6153
310402 779309 6154
310403 779435 6155
550707 779542 6156
310306 779553 6157
310507 779710 6158
310412 779808 6159
310406 780174 6160
560102 780559 6161
310510 780571 6162
310505 780586 6163
550408 780714 6164
560112 780766 6165
310707 781741 6166
550404 781787 6167
560102 781813 6168
310805 781983 6169
560109 782079 6170
310302 782134 6171
310404 782188 6172
310408 782435 6173
310206 782515 6174
310214 782655 6175
310711 782692 6176
310503 782717 6177
310409 782820 6178
310411 782869 6179
560105 783073 6180
311203 784453 6181
310401 784629 6182
310405 785034 6183
310706 785125 6184
311201 785290 6185
310204 785489 6186
310708 785621 6187
310710 786293 6188
310202 786493 6189
550410 786818 6190
560102 787114 6191
310407 787777 6192
310508 787877 6193
310502 788774 6194
310705 788781 6195
560104 788836 6196
311001 788896 6197
550807 789093 6198
310203 789119 6199
550801 789197 6200
550409 789497 6201
311202 789568 6202
550808 789607 6203
310704 790109 6204
560107 790290 6205
560103 791048 6206
550803 791051 6207
310410 791148 6208
440118 791367 6209
310208 791557 6210
550708 792666 6211
310714 792958 6212
310712 793467 6213
310703 793940 6214
311002 793989 6215
560102 794331 6216
550705 794411 6217
550405 794798 6218
311102 795026 6219
440108 795240 6220
440115 795262 6221
560108 795465 6222
310902 795482 6223
311003 795706 6224
311004 795849 6225
310504 795972 6226
440114 796140 6227
550805 797118 6228
311103 797866 6229
550809 798887 6230
440403 798936 6231
440107 798993 6232
310901 799340 6233
440113 799456 6234
250305 799469 6235
550407 799557 6236
311101 800545 6237
440109 800637 6238
560102 800641 6239
550804 800931 6240
550802 801772 6241
440106 801845 6242
440208 801944 6243
440404 802084 6244
440103 802267 6245
560102 802635 6246
250304 802923 6247
440215 803152 6248
440105 803511 6249
560110 803513 6250
440112 804264 6251
440401 804286 6252
440207 804390 6253
440408 804680 6254
560102 804765 6255
440210 806184 6256
250302 806469 6257
440206 806472 6258
440110 806611 6259
560110 806923 6260
560102 807218 6261
440104 807461 6262
560102 808402 6263
440204 808555 6264
250303 808625 6265
440211 809255 6266
440209 809288 6267
440201 809399 6268
250307 809895 6269
440402 810339 6270
440216 810451 6271
440405 811170 6272
440202 811171 6273
560102 811300 6274
440102 811543 6275
440702 811579 6276
440205 812328 6277
250306 812464 6278
550806 813054 6279
440213 813781 6280
560102 813878 6281
250610 814793 6282
250104 815136 6283
440212 815329 6284
440801 815396 6285
440214 815467 6286
250403 815783 6287
440803 817380 6288
250607 818441 6289
250608 818983 6290
250406 819812 6291
440217 820868 6292
250405 820943 6293
250605 821074 6294
440406 821682 6295
440701 821836 6296
250609 821915 6297
440502 822614 6298
440804 823943 6299
250402 824087 6300
250401 824555 6301
250601 824759 6302
250404 825040 6303
250606 825777 6304
250103 826053 6305
250604 826198 6306
250107 826329 6307
250510 827652 6308
250106 827853 6309
440503 830592 6310
440501 831332 6311
250505 832441 6312
251002 832598 6313
250501 833256 6314
250611 833348 6315
250102 833385 6316
251004 833573 6317
250105 833722 6318
440504 833988 6319
250508 835157 6320
440505 835977 6321
250506 837152 6322
251001 839082 6323
251005 839242 6324
