  village_id,model_ent_1988,data_ent_1988,model_ent_1990,data_ent_1990,model_ent_1992,data_ent_1992,model_ent_1994,data_ent_1994,model_ent_1996,data_ent_1996
 7051701,0.008629,0.000000,0.012140,0.022556,0.015005,0.022222,0.017823,0.022222,0.019880,0.057202
 7051704,0.008621,0.016529,0.012131,0.067961,0.014996,0.037037,0.017815,0.037736,0.019873,0.074727
 7060204,0.041239,0.000000,0.041028,0.080460,0.040817,0.017699,0.040605,0.008929,0.040394,0.010205
 7060206,0.006786,0.040323,0.009953,0.030769,0.012599,0.026316,0.014885,0.008772,0.017209,0.010029
 7060207,0.041239,0.000000,0.041028,0.000000,0.040817,0.025641,0.040605,0.020305,0.040394,0.021012
 7060209,0.041239,0.012821,0.041028,0.013699,0.040817,0.000000,0.040605,0.006897,0.040394,0.007812
 7060210,0.007825,0.009259,0.011245,0.000000,0.014334,0.017241,0.017021,0.018182,0.018964,0.020192
 7060212,0.008909,0.000000,0.012573,0.000000,0.015577,0.000000,0.017881,0.013333,0.019932,0.015090
 7060213,0.010528,0.000000,0.014370,0.000000,0.017428,0.000000,0.020117,0.000000,0.022505,0.097490
 7060412,0.041239,0.049383,0.041028,0.040000,0.040817,0.072917,0.040605,0.072917,0.040394,0.091973
 7060806,0.041239,0.000000,0.041028,0.000000,0.040817,0.000000,0.040605,0.000000,0.040394,0.001247
 7060808,0.041239,0.000000,0.041028,0.000000,0.040817,0.000000,0.040605,0.000000,0.040394,0.001578
 7090103,0.041239,0.014184,0.041028,0.025510,0.040817,0.026455,0.040605,0.000000,0.040394,0.021498
 7090306,0.041239,0.000000,0.041028,0.000000,0.040817,0.000000,0.040605,0.000000,0.040394,0.175779
27010401,0.041239,0.028571,0.041028,0.033333,0.040817,0.000000,0.040605,0.000000,0.040394,0.044483
27010404,0.003536,0.000000,0.006194,0.000000,0.009014,0.008696,0.011738,0.000000,0.014330,0.000457
27010405,0.003523,0.000000,0.006179,0.014286,0.008999,0.000000,0.011724,0.000000,0.014317,0.001707
27010406,0.006787,0.000000,0.009953,0.000000,0.012599,0.000000,0.014885,0.000000,0.017209,0.000668
27010410,0.006010,0.089744,0.009086,0.022727,0.011942,0.000000,0.014732,0.000000,0.017069,0.004786
27010411,0.004998,0.030534,0.007828,0.046154,0.010747,0.000000,0.013255,0.000000,0.015359,0.001130
27010415,0.007041,0.000000,0.010370,0.000000,0.013168,0.000000,0.015592,0.000000,0.018043,0.001804
27010416,0.005265,0.000000,0.008254,0.000000,0.010820,0.000000,0.013324,0.000000,0.015424,0.001804
27011210,0.004503,0.011628,0.007402,0.000000,0.010167,0.000000,0.012551,0.000000,0.015267,0.011787
27011401,0.041239,0.080537,0.041028,0.033333,0.040817,0.057803,0.040605,0.000000,0.040394,0.046905
27011402,0.041239,0.000000,0.041028,0.000000,0.040817,0.000000,0.040605,0.000000,0.040394,0.000488
27011403,0.005504,0.000000,0.008639,0.052632,0.011357,0.050000,0.014005,0.000000,0.016233,0.054027
27011417,0.006016,0.000000,0.009093,0.076923,0.011949,0.000000,0.014738,0.000000,0.017075,0.001857
27011503,0.004517,0.000000,0.007418,0.012048,0.010183,0.000000,0.012566,0.000000,0.015281,0.001217
27011504,0.004260,0.000000,0.007003,0.039370,0.009632,0.000000,0.012497,0.000000,0.015218,0.000435
27011508,0.004261,0.000000,0.007004,0.000000,0.009632,0.000000,0.012498,0.000000,0.015219,0.001405
27011603,0.004517,0.000000,0.007418,0.015385,0.010183,0.000000,0.012566,0.058140,0.015281,0.000689
27011604,0.003536,0.008130,0.006194,0.010989,0.009014,0.000000,0.011738,0.034783,0.014330,0.000500
27011605,0.004013,0.012121,0.006968,0.000000,0.009596,0.000000,0.012464,0.000000,0.015188,0.000746
27011606,0.041239,0.049180,0.041028,0.000000,0.040817,0.015873,0.040605,0.044776,0.040394,0.000918
27011608,0.004260,0.000000,0.007004,0.000000,0.009632,0.000000,0.012498,0.000000,0.015219,0.001318
27011801,0.004503,0.012048,0.007403,0.000000,0.010167,0.000000,0.012551,0.000000,0.015268,0.000369
27011803,0.003285,0.000000,0.006150,0.000000,0.008970,0.000000,0.011696,0.000000,0.014291,0.000470
27011901,0.004758,0.000000,0.007803,0.000000,0.010722,0.025424,0.013231,0.028037,0.015337,0.000481
27011906,0.005504,0.007812,0.008638,0.015152,0.011357,0.000000,0.014005,0.012500,0.016233,0.024211
27011909,0.041239,0.000000,0.041028,0.000000,0.040817,0.000000,0.040605,0.000000,0.040394,0.000682
27012502,0.041239,0.008264,0.041028,0.000000,0.040817,0.000000,0.040605,0.000000,0.040394,0.000359
27012504,0.005251,0.024793,0.008239,0.000000,0.010805,0.000000,0.013309,0.000000,0.015410,0.013124
27012505,0.005251,0.000000,0.008239,0.000000,0.010804,0.000000,0.013309,0.019048,0.015409,0.014715
27030501,0.005004,0.000000,0.007834,0.000000,0.010754,0.000000,0.013261,0.010204,0.015365,0.000582
27031602,0.041239,0.000000,0.041028,0.000000,0.040817,0.000000,0.040605,0.000000,0.040394,0.073139
27031604,0.004503,0.000000,0.007403,0.000000,0.010167,0.000000,0.012551,0.000000,0.015268,0.024860
27050301,0.041239,0.000000,0.041028,0.000000,0.040817,0.050505,0.040605,0.000000,0.040394,0.000520
27050503,0.004517,0.000000,0.007418,0.000000,0.010182,0.000000,0.012566,0.000000,0.015281,0.000481
