%tambon_id year business_proxy credit_proxy pca1 pca2 pca3 pca4 population
110105 1992 0.00369685767097967 1 103 57 55 9 541
110105 1994 0.0030441400304414 1 130 74 63 11 657
110106 1986 0.00432276657060519 0 91 111 61 7 694
110106 1988 0.00798175598631699 0 123 121 150 13 877
110106 1990 0.00845665961945032 1 161 159 125 19 946
110106 1992 0 1 163 143 135 22 698
110106 1994 0 1 186 170 150 24 769
110107 1986 0 0 20 24 27 3 498
110107 1988 0 0 39 34 35 2 619
110107 1990 0 0 47 55 47 2 512
110107 1992 0.010989010989011 0 78 67 57 4 546
110107 1994 0.0178173719376392 0 95 56 69 4 449
110108 1986 0.0107238605898123 0 68 41 57 6 746
110108 1988 0.00630914826498423 0 92 59 78 9 1585
110108 1990 0 1 152 118 100 20 780
110108 1992 0.0262123197903014 0 179 136 122 31 763
110108 1994 0.00835322195704057 0 204 122 118 43 838
110109 1986 0 0 17 29 29 7 498
110109 1988 0.0410677618069815 1 34 32 34 8 487
110109 1990 0 0 68 38 55 12 586
110109 1992 0 1 83 46 52 12 499
110109 1994 0 1 127 55 56 12 498
110110 1986 0 1 41 34 34 7 579
110110 1988 0.0126721763085399 0 387 297 260 40 1815
110110 1990 0.000770416024653313 1 181 154 111 11 1298
110110 1992 0.0125490196078431 0 215 144 106 15 1275
110110 1994 0.017102615694165 1 260 217 164 26 994
110111 1986 0.0114613180515759 0 74 62 60 16 698
110111 1988 0.0176544766708701 0 91 93 74 20 793
110111 1990 0.023454157782516 0 145 91 79 24 938
110111 1992 0 1 161 117 82 24 924
110111 1994 0.00881834215167548 1 97 48 56 8 567
110112 1986 0.00229885057471264 0 37 10 36 8 435
110112 1988 0 1 26 17 37 9 394
110112 1990 0 0 42 36 40 10 402
110112 1992 0 1 65 53 50 13 357
110112 1994 0 0 88 55 61 15 398
110113 1986 0 0 23 11 27 3 397
110113 1988 0 0 33 17 26 3 387
110113 1990 0 0 42 25 38 6 419
110113 1992 0 1 88 45 57 6 487
110113 1994 0 1 87 40 60 6 461
110114 1986 0.00399467376830892 0 52 60 70 7 751
110114 1988 0 0 50 52 69 7 598
110114 1990 0.00416666666666667 0 82 77 78 7 720
110114 1992 0 1 112 113 89 10 669
110114 1994 0 1 122 61 84 10 591
110115 1986 0 0 80 52 45 7 865
110115 1988 0 0 37 30 40 8 612
110115 1990 0.000945179584120983 1 122 53 65 11 1058
110115 1992 0.00247218788627936 0 150 98 126 28 809
110115 1994 0.0012531328320802 0 226 140 114 41 798
110117 1986 0 0 53 26 83 28 404
110117 1988 0 1 69 58 82 29 486
110117 1990 0 1 87 74 79 32 586
110117 1992 0 0 111 92 120 24 584
110117 1994 0.00317460317460317 1 122 93 109 22 630
110201 1986 0.00819672131147541 0 40 36 45 6 488
110201 1988 0.00676818950930626 0 52 46 54 7 591
110201 1990 0.0136286201022147 1 99 78 78 12 587
110201 1992 0.0103950103950104 0 108 74 69 11 481
110201 1994 0 1 131 102 73 11 509
110202 1986 0 0 18 14 22 3 419
110202 1988 0.00229885057471264 0 31 30 31 4 435
110202 1990 0.0177935943060498 0 68 48 43 6 562
110202 1992 0.0581818181818182 0 101 29 55 7 550
110202 1994 0 0 90 32 48 6 358
110203 1986 0.00527704485488127 0 23 10 22 3 379
110203 1988 0 0 27 18 31 3 398
110203 1990 0.00478468899521531 0 58 30 38 5 418
110203 1992 0 0 88 53 51 7 473
110203 1994 0 0 117 55 56 10 514
110204 1986 0.00240384615384615 0 24 18 15 5 416
110204 1988 0 0 30 27 20 4 416
110204 1990 0 1 37 23 20 4 461
110204 1992 0 0 65 29 17 4 447
110204 1994 0 0 105 54 31 4 438
110206 1986 0.00120048019207683 0 18 16 28 4 833
110206 1988 0 0 36 30 40 7 1090
110206 1990 0.00416666666666667 0 128 66 86 11 1680
110206 1992 0.00475435816164818 0 134 68 94 12 1262
110206 1994 0 0 171 84 120 15 1014
110207 1986 0 0 26 17 31 7 884
110207 1988 0 0 40 28 53 8 980
110207 1990 0 0 81 61 104 10 1115
110207 1992 0 0 206 71 102 12 1199
110207 1994 0.00116822429906542 0 201 105 78 15 856
110301 1986 0 0 15 14 21 2 317
110301 1988 0 0 24 25 29 2 350
110301 1990 0 0 43 31 45 3 394
110301 1992 0 0 79 44 46 5 409
110301 1994 0.00244498777506112 1 92 38 46 5 409
110302 1986 0 0 24 26 54 8 790
110302 1988 0 1 49 53 82 20 839
110302 1990 0 1 100 93 102 26 999
110302 1992 0.00165562913907285 1 111 81 66 22 604
110302 1994 0 0 151 117 112 27 604
110303 1986 0.00461361014994233 1 26 28 43 9 867
110303 1988 0.00394632991318074 0 80 45 98 10 1267
110303 1990 0.00262237762237762 1 112 80 129 12 1144
110303 1992 0.00265957446808511 0 124 103 126 66 1128
110303 1994 0 0 104 62 71 39 588
110304 1986 0.00133689839572193 1 32 24 64 9 748
110304 1988 0 1 65 43 81 12 841
110304 1990 0 1 72 82 95 14 569
110304 1992 0.0121396054628225 1 107 82 111 18 659
110304 1994 0.014218009478673 1 173 104 126 18 633
110305 1986 0.0109289617486339 1 26 31 27 6 732
110305 1988 0.00145560407569141 0 23 32 39 7 687
110305 1990 0 1 35 66 78 10 625
110305 1992 0 0 59 64 60 13 432
110305 1994 0.00833333333333333 0 100 75 68 11 480
110306 1986 0.00181488203266788 1 27 29 33 6 551
110306 1988 0.0073394495412844 0 38 37 42 5 545
110306 1990 0.00543478260869565 0 57 64 65 8 736
110306 1992 0.00186567164179104 1 66 82 79 6 536
110306 1994 0.00153609831029186 1 114 86 89 6 651
110401 1986 0 0 26 19 19 9 398
110401 1988 0 1 21 18 12 6 475
110401 1990 0.0144927536231884 1 23 17 13 9 414
110401 1992 0 0 35 26 16 7 379
110401 1994 0 0 81 36 32 5 320
110402 1986 0 1 22 23 60 14 602
110402 1988 0 1 42 30 24 9 632
110402 1990 0 1 34 27 22 8 537
110402 1992 0 1 86 39 44 11 550
110402 1994 0 1 135 58 63 12 467
110501 1986 0.00267379679144385 0 41 15 44 8 748
110501 1988 0 0 50 40 42 7 736
110501 1990 0 1 54 44 46 7 741
110501 1992 0 1 86 54 56 16 694
110501 1994 0 1 95 58 65 16 683
110502 1986 0.000702740688685875 0 53 49 40 25 1423
110502 1988 0 1 25 25 60 15 1127
110502 1990 0 1 116 73 80 17 1046
110502 1992 0 1 142 98 68 17 921
110502 1994 0.0020746887966805 1 234 125 56 20 964
110503 1986 0.00289017341040462 0 22 11 50 6 692
110503 1988 0 1 54 25 65 7 861
110503 1990 0.00104712041884817 1 78 35 73 11 955
110503 1992 0.00452488687782805 0 95 42 75 10 663
110503 1994 0.00423131170662906 0 146 46 80 11 709
110504 1986 0.0119904076738609 1 22 23 26 4 417
110504 1988 0.00677200902934537 1 36 34 37 5 443
110504 1990 0.00413223140495868 1 64 60 37 6 484
110504 1992 0 1 72 68 51 9 508
110504 1994 0 1 90 73 52 10 472
110506 1986 0 1 25 10 28 3 403
110506 1988 0 1 36 24 38 4 450
110506 1990 0 1 44 36 41 4 384
110506 1992 0 1 67 48 50 7 369
110506 1994 0.0029940119760479 1 75 60 54 10 334
110508 1986 0 0 29 12 37 8 812
110508 1988 0 0 62 18 37 6 1159
110508 1990 0 0 64 21 36 5 765
110508 1992 0 0 127 62 44 7 721
110508 1994 0 1 157 39 68 9 639
110509 1986 0.00089126559714795 0 26 22 44 12 1122
110509 1988 0 0 77 31 48 13 1275
110509 1990 0 0 67 57 45 13 1204
110509 1992 0.003003003003003 0 143 124 56 15 999
110509 1994 0.00279850746268657 1 205 162 144 29 1072
110511 1986 0 0 23 14 17 2 234
110511 1988 0 0 37 25 25 2 240
110511 1990 0 0 39 29 24 2 230
110511 1992 0 1 43 35 24 2 216
110511 1994 0 1 55 29 24 2 203
110512 1986 0.00336134453781513 0 20 12 39 8 595
110512 1988 0 0 44 26 39 7 603
110512 1990 0 1 78 43 45 15 736
110512 1992 0 1 92 48 64 11 654
110512 1994 0.00187265917602996 1 117 66 61 12 534
110513 1986 0 0 22 12 28 2 453
110513 1988 0 0 60 28 36 4 436
110513 1990 0.00222222222222222 1 88 34 41 5 450
110513 1992 0 1 102 54 50 5 436
110513 1994 0 1 109 73 56 10 457
110514 1986 0 1 72 67 89 69 1043
110514 1988 0 1 95 96 72 49 1142
110514 1990 0 0 124 110 62 39 1321
110514 1992 0.00931315483119907 1 116 105 73 31 859
110514 1994 0 1 157 75 46 24 743
110602 1986 0.0306122448979592 0 48 38 30 6 294
110602 1988 0.0353697749196141 0 51 47 29 7 311
110602 1990 0.0242424242424242 0 62 58 40 9 330
110602 1992 0.0342679127725857 0 55 66 49 12 321
110602 1994 0 0 27 27 20 7 110
110603 1986 0 0 20 15 23 2 291
110603 1988 0 0 31 21 22 2 255
110603 1990 0 0 54 29 29 2 316
110603 1992 0 0 62 43 36 3 310
110603 1994 0 1 56 47 38 4 265
110604 1986 0 0 34 20 28 4 566
110604 1988 0 0 37 26 28 2 587
110604 1990 0 0 64 42 40 5 574
110604 1992 0 0 75 58 43 6 508
110604 1994 0.011090573012939 1 120 66 48 7 541
110605 1986 0 0 4 6 7 2 220
110605 1988 0 0 19 11 9 1 227
110605 1990 0 0 22 13 13 1 232
110605 1992 0 0 26 19 15 2 234
110605 1994 0 0 39 24 23 3 227
110606 1986 0 0 8 10 14 2 285
110606 1988 0 0 17 14 19 1 262
110606 1990 0 0 23 22 23 2 260
110606 1992 0 0 34 29 26 2 290
110606 1994 0 1 52 37 34 4 257
110607 1986 0.00267379679144385 0 16 17 12 3 374
110607 1988 0.0076530612244898 1 23 25 15 3 392
110607 1990 0.00523560209424084 0 33 33 18 4 382
110607 1992 0 0 40 41 28 4 329
110607 1994 0 1 54 50 27 5 327
110608 1986 0 1 22 19 33 4 395
110608 1988 0 0 40 25 39 4 451
110608 1990 0 0 47 33 42 5 388
110608 1992 0 1 64 63 54 6 492
110608 1994 0.00726392251815981 1 89 70 59 7 413
110609 1986 0.00668896321070234 0 19 19 13 2 299
110609 1988 0.00253807106598985 0 38 28 19 2 394
110609 1990 0.00340136054421769 1 46 34 20 3 294
110609 1992 0.00269541778975741 1 62 43 27 3 371
110609 1994 0.003125 0 68 33 40 4 320
110610 1986 0 0 14 16 15 2 196
110610 1988 0 0 22 17 14 3 171
110610 1990 0.00657894736842105 0 22 21 17 2 152
110610 1992 0 1 33 27 23 3 175
110610 1994 0 1 35 29 25 4 144
110612 1986 0.00505050505050505 0 28 20 29 5 396
110612 1988 0.00234192037470726 1 45 34 42 5 427
110612 1990 0.00694444444444444 1 52 42 44 7 432
110612 1992 0.00763358778625954 0 61 56 50 7 393
110612 1994 0.0543478260869565 1 79 56 50 7 368
110613 1986 0 0 21 14 23 4 329
110613 1988 0 1 23 36 37 3 420
110613 1990 0.0025706940874036 0 29 45 36 4 389
110613 1992 0 0 58 50 54 7 379
110613 1994 0 1 84 63 56 7 426
110614 1986 0 0 28 20 23 3 268
110614 1988 0 0 38 33 31 4 250
110614 1990 0 0 43 36 33 4 240
110614 1992 0 0 46 41 35 4 216
110614 1994 0 0 48 40 35 4 210
110701 1986 0 0 24 52 48 6 738
110701 1988 0.00123762376237624 0 33 46 71 6 808
110701 1990 0 1 33 50 61 8 709
110701 1992 0 1 55 46 54 8 567
110701 1994 0 1 102 58 62 9 589
110702 1986 0 0 32 20 14 6 466
110702 1988 0 0 86 32 37 6 480
110702 1990 0 1 49 43 44 6 500
110702 1992 0 1 70 45 42 6 503
110702 1994 0 0 116 71 52 9 516
110703 1986 0 1 17 20 29 4 398
110703 1988 0.00468384074941452 1 30 28 36 3 427
110703 1990 0.00864553314121038 1 38 32 40 2 347
110703 1992 0 1 44 44 37 4 294
110703 1994 0 1 65 40 41 4 379
110704 1986 0 0 16 11 26 5 466
110704 1988 0 0 27 28 37 6 496
110704 1990 0 0 56 40 48 5 662
110704 1992 0 0 61 57 54 7 689
110704 1994 0 0 132 66 90 10 673
110801 1986 0.00149700598802395 1 39 30 42 7 668
110801 1988 0.00122699386503067 1 59 45 52 7 815
110801 1990 0.00938337801608579 1 92 50 53 8 746
110801 1992 0.0062047569803516 1 94 67 71 18 967
110801 1994 0.0378787878787879 1 119 89 79 18 528
110802 1986 0 0 20 25 36 13 611
110802 1988 0 0 32 31 43 12 563
110802 1990 0 1 37 38 40 12 579
110802 1992 0 0 107 72 58 13 712
110802 1994 0.0209339774557166 0 123 77 56 22 621
110803 1986 0 1 15 12 28 4 356
110803 1988 0 1 25 24 33 4 400
110803 1990 0 1 34 30 32 6 401
110803 1992 0.00218340611353712 0 63 32 45 8 458
110803 1994 0 1 76 49 50 10 354
110804 1986 0 1 15 11 40 4 589
110804 1988 0 1 41 33 52 6 698
110804 1990 0 1 58 50 54 6 749
110804 1992 0 1 75 54 63 9 709
110804 1994 0 1 121 69 80 10 785
120102 1986 0.00611620795107034 0 172 99 59 6 981
120102 1988 0.00291545189504373 1 188 145 87 8 1029
120102 1990 0.00231749710312862 0 174 143 94 10 863
120102 1992 0.0170157068062827 0 193 141 100 20 764
120102 1994 0.0109289617486339 0 198 180 123 26 1281
120106 1986 0.00218818380743982 0 67 35 37 4 457
120106 1988 0.00230414746543779 0 67 50 40 5 434
120106 1990 0.00571428571428571 0 86 70 56 11 350
120106 1992 0.00714285714285714 0 99 71 63 10 420
120106 1994 0.00898876404494382 0 108 94 72 15 445
120107 1986 0.00226244343891403 0 147 81 45 5 884
120107 1988 0.00229357798165138 0 175 142 73 6 872
120107 1990 0.00544959128065395 0 173 136 101 11 734
120107 1992 0.00319488817891374 1 134 116 89 12 626
120107 1994 0.00654664484451719 0 149 126 89 12 611
120108 1986 0 0 78 43 35 4 508
120108 1988 0 0 90 62 45 6 500
120108 1990 0 0 111 76 59 9 538
120108 1992 0.00754716981132075 0 113 76 66 9 530
120108 1994 0.00347523892267593 0 99 73 72 11 1151
120109 1986 0.00586510263929619 0 132 94 96 12 682
120109 1988 0.0211267605633803 0 143 114 97 13 710
120109 1990 0.018842530282638 1 173 157 119 18 743
120109 1992 0.013353115727003 0 178 161 146 34 674
120109 1994 0.0220385674931129 0 177 174 135 33 726
120110 1986 0.0152941176470588 0 186 90 84 14 850
120110 1988 0.0125628140703518 1 176 145 88 15 796
120110 1990 0.0159362549800797 1 192 159 139 33 753
120110 1992 0.0120160213618158 0 187 173 135 32 749
120110 1994 0.0113250283125708 0 225 196 247 37 883
120111 1986 0.00264084507042254 0 173 108 53 8 1136
120111 1988 0.0026246719160105 0 209 106 81 6 1143
120111 1990 0.00768386388583974 0 232 164 112 14 911
120111 1992 0.00928505106778087 0 245 208 116 15 1077
120111 1994 0.00810810810810811 1 257 228 154 16 1110
120113 1986 0.00441014332965821 0 125 53 35 4 907
120113 1988 0.00111731843575419 0 157 99 51 3 895
120113 1990 0.00467289719626168 0 197 130 62 7 856
120113 1992 0.002389486260454 0 178 123 52 7 837
120113 1994 0.00381679389312977 0 179 71 83 11 786
120114 1986 0.00159108989657916 0 250 159 90 10 1257
120114 1988 0.0192131747483989 1 235 198 151 21 1093
120114 1990 0.0035778175313059 0 273 228 176 25 1118
120114 1992 0.00785340314136126 0 280 254 177 31 1146
120114 1994 0.0171017101710171 0 280 262 209 43 1111
120115 1986 0.00573613766730402 0 90 51 41 6 523
120115 1988 0.00570342205323194 1 104 65 48 5 526
120115 1990 0.00446428571428571 0 105 77 71 9 448
120115 1992 0.0043956043956044 0 111 87 67 11 455
120115 1994 0.0150943396226415 0 114 101 72 13 530
120117 1986 0.00355029585798817 0 98 60 38 6 845
120117 1988 0.00267737617135207 0 118 73 49 6 747
120117 1990 0.0112781954887218 0 130 79 82 11 532
120117 1992 0.0101694915254237 0 138 104 97 17 590
120117 1994 0.0104347826086957 1 146 113 100 19 575
120118 1986 0.00614754098360656 0 83 32 31 3 488
120118 1988 0.00197628458498024 0 89 47 39 2 506
120118 1990 0 0 109 78 51 4 516
120118 1992 0.00424628450106157 0 114 78 50 6 471
120118 1994 0.016548463356974 0 81 73 54 12 423
120201 1986 0.00325379609544469 0 127 40 31 6 922
120201 1988 0.00637755102040816 0 131 63 32 5 784
120201 1990 0.0132052821128451 0 159 112 52 8 833
120201 1992 0.00298507462686567 0 124 86 49 8 670
120201 1994 0.0171875 0 141 120 77 20 640
120202 1986 0 1 209 45 44 4 1013
120202 1988 0.00109649122807018 0 216 69 43 3 912
120202 1990 0.00802407221664995 0 241 141 72 5 997
120202 1992 0.00212992545260916 0 201 134 70 6 939
120202 1994 0.00219298245614035 0 197 129 68 6 912
120203 1986 0 0 231 50 68 9 1094
120203 1988 0.00276497695852535 0 233 90 68 8 1085
120203 1990 0.00175901495162709 0 240 112 73 8 1137
120203 1992 0.00797266514806378 1 216 164 129 14 878
120203 1994 0.00948275862068966 1 264 214 164 18 1160
120206 1986 0.00271493212669683 0 244 38 56 6 1105
120206 1988 0.00308959835221421 0 225 69 54 6 971
120206 1990 0.00204290091930541 0 228 121 96 8 979
120206 1992 0.00111856823266219 0 214 140 136 10 894
120206 1994 0.0139634801288937 0 207 143 111 14 931
120207 1986 0.00276497695852535 0 172 41 38 7 1085
120207 1988 0 0 220 111 66 5 1015
120207 1990 0 0 248 145 64 6 1046
120207 1992 0.00477554918815664 0 255 140 74 7 1047
120207 1994 0.00195694716242661 0 253 172 91 11 1022
120208 1986 0 0 169 46 30 7 873
120208 1988 0.00121506682867558 0 168 65 33 4 823
120208 1990 0.00261437908496732 0 172 101 50 7 765
120208 1992 0.00290697674418605 1 160 117 64 6 688
120208 1994 0.00429184549356223 1 162 118 72 7 699
120301 1986 0 0 111 38 12 4 570
120301 1988 0.00157728706624606 0 106 58 34 3 634
120301 1990 0.0032258064516129 0 131 114 75 11 620
120301 1992 0.0033167495854063 0 134 112 82 12 603
120301 1994 0.0120845921450151 0 149 127 87 15 662
120302 1986 0.00156739811912226 0 118 28 16 4 638
120302 1988 0.003125 0 118 48 22 3 640
120302 1990 0.0040650406504065 0 121 84 33 5 738
120302 1992 0.00142857142857143 0 142 114 64 6 700
120302 1994 0.0110410094637224 0 127 105 38 8 634
120303 1986 0.00134228187919463 1 146 54 42 5 745
120303 1988 0.0097629009762901 1 156 86 61 4 717
120303 1990 0.00980392156862745 1 173 110 91 7 714
120303 1992 0.00290275761973875 0 175 141 115 11 689
120303 1994 0.00934579439252336 1 185 160 119 14 749
120304 1986 0.0023121387283237 0 164 62 41 10 865
120304 1988 0.00802139037433155 0 177 100 68 9 748
120304 1990 0.00988875154511743 1 202 141 101 16 809
120304 1992 0.00246913580246914 1 205 127 119 18 810
120304 1994 0.0107671601615074 1 194 159 110 18 743
120305 1986 0.00411099691675231 0 186 51 21 6 973
120305 1988 0.00867678958785249 0 207 81 30 7 922
120305 1990 0.00213903743315508 0 217 128 56 9 935
120305 1992 0.00382165605095541 0 177 147 66 10 785
120305 1994 0.00123380629241209 0 224 191 205 11 1621
120306 1986 0 0 117 45 26 5 629
120306 1988 0 0 121 59 47 4 595
120306 1990 0.0033003300330033 0 136 89 82 10 606
120306 1992 0.00604838709677419 1 121 95 75 10 496
120306 1994 0.00232828870779977 0 119 90 75 12 859
120401 1986 0.0074719800747198 0 147 49 34 7 803
120401 1988 0.00963855421686747 0 146 75 38 7 830
120401 1990 0.00483091787439614 1 161 109 61 10 828
120401 1992 0.00116822429906542 0 178 132 80 14 856
120401 1994 0.00458715596330275 0 175 145 98 14 872
120402 1986 0 0 182 49 53 4 838
120402 1988 0.00234192037470726 0 183 62 50 5 854
120402 1990 0.00115740740740741 0 199 96 67 5 864
120402 1992 0.00350877192982456 0 211 129 123 7 855
120402 1994 0.00238095238095238 0 189 170 138 6 840
120403 1986 0.00321543408360129 0 115 39 31 3 622
120403 1988 0.00177619893428064 1 132 55 32 4 563
120403 1990 0.00190839694656489 0 141 80 49 7 524
120403 1992 0.005859375 0 128 111 67 7 512
120403 1994 0.00699300699300699 0 134 112 57 9 572
120404 1986 0.00204918032786885 0 104 17 19 4 488
120404 1988 0.00392927308447937 0 98 28 24 3 509
120404 1990 0.00161812297734628 0 89 27 24 4 618
120404 1992 0.00305343511450382 0 121 37 30 4 655
120404 1994 0.00635930047694754 0 119 48 32 6 629
120406 1986 0.00120048019207683 0 157 34 41 3 833
120406 1988 0.00280504908835905 0 135 50 34 2 713
120406 1990 0.00418994413407821 0 151 88 60 4 716
120406 1992 0.00144927536231884 0 154 69 47 6 690
120406 1994 0.0016 0 148 114 103 5 625
120409 1986 0.0033698399326032 0 224 45 34 5 1187
120409 1988 0.00236406619385343 0 150 39 28 3 846
120409 1990 0.00296296296296296 0 169 77 59 6 675
120409 1992 0 0 144 81 58 5 693
120409 1994 0.00416088765603329 0 166 114 63 6 721
120412 1986 0.00170940170940171 0 113 31 24 4 585
120412 1988 0.00164203612479475 0 129 51 31 3 609
120412 1990 0.00497512437810945 0 129 69 41 5 603
120412 1992 0.00168067226890756 0 136 93 55 5 595
120412 1994 0.0152439024390244 0 152 109 84 4 656
120414 1986 0.00248138957816377 0 130 27 19 6 806
120414 1988 0.00281293952180028 0 131 50 28 5 711
120414 1990 0.0013550135501355 0 150 75 29 7 738
120414 1992 0 0 132 109 55 9 797
120414 1994 0.00257731958762887 0 153 149 74 11 776
120415 1986 0.0013262599469496 0 124 23 27 5 754
120415 1988 0.0026246719160105 0 142 44 32 4 762
120415 1990 0.00274348422496571 1 182 72 48 4 729
120415 1992 0.00141242937853107 0 172 93 71 7 708
120415 1994 0.00140252454417952 1 184 121 106 10 713
120501 1986 0.0197764402407567 0 279 137 156 18 1163
120501 1988 0.0167441860465116 0 255 131 120 11 1075
120501 1990 0.0308590492076731 1 274 213 145 11 1199
120501 1992 0.0337552742616034 1 262 244 152 40 1185
120501 1994 0.0404858299595142 1 240 224 184 36 988
120502 1986 0.00159489633173844 0 111 57 38 5 627
120502 1988 0.00163398692810458 0 127 64 49 4 612
120502 1990 0.00337268128161889 0 139 78 62 7 593
120502 1992 0.00196850393700787 0 111 93 64 8 508
120502 1994 0.00558659217877095 1 131 86 71 9 537
120503 1986 0.00573065902578797 0 110 70 61 5 698
120503 1988 0.0029673590504451 0 131 60 60 4 674
120503 1990 0.0046801872074883 0 143 94 81 7 641
120503 1992 0.00447093889716841 1 126 123 105 9 671
120503 1994 0.0027359781121751 0 150 122 124 12 731
120504 1986 0.00337837837837838 0 218 106 71 6 1184
120504 1988 0.00192864030858245 0 214 116 71 10 1037
120504 1990 0.00260869565217391 0 241 167 87 13 1150
120504 1992 0.00542005420054201 0 273 202 106 22 1107
120504 1994 0.00499001996007984 0 238 186 97 20 1002
120505 1986 0.00830564784053156 1 149 61 58 6 602
120505 1988 0.00439882697947214 1 143 88 66 8 682
120505 1990 0.00325732899022801 0 165 126 86 7 614
120505 1992 0.00613496932515337 0 171 121 78 11 652
120505 1994 0.00769230769230769 1 177 130 89 11 650
120506 1986 0.00286532951289398 0 120 55 41 4 698
120506 1988 0.00142045454545455 0 144 68 52 4 704
120506 1990 0.00139664804469274 0 153 96 77 4 716
120506 1992 0.00558659217877095 0 161 101 81 5 716
120506 1994 0.00579710144927536 0 166 74 80 14 690
120507 1986 0.00291120815138282 1 143 78 66 10 687
120507 1988 0.00821018062397373 0 148 89 82 9 609
120507 1990 0.0040650406504065 0 166 114 86 7 738
120507 1992 0.0125 1 156 133 122 10 640
120507 1994 0.0287081339712919 0 150 120 109 15 627
120508 1986 0 0 135 61 44 5 751
120508 1988 0.00254129606099111 0 162 89 39 4 787
120508 1990 0.00814111261872456 0 177 121 75 7 737
120508 1992 0.00366300366300366 0 181 121 75 12 819
120508 1994 0.0078740157480315 0 180 140 79 11 762
