%id dtp6 dtp6_rank
260705 178932 4765
690112 179179 4766
620404 179208 4767
540403 179266 4768
730501 179270 4769
540405 179271 4770
121402 179284 4771
160307 179384 4772
160107 179500 4773
201201 179539 4774
260108 179544 4775
540305 179723 4776
541001 179746 4777
120610 179762 4778
690111 179810 4779
690505 179831 4780
620813 180257 4781
160306 180287 4782
740303 180307 4783
200510 180403 4784
261303 180424 4785
660512 180451 4786
660517 180462 4787
690109 180478 4788
060903 180481 4789
682202 180573 4790
740603 180768 4791
690110 181001 4792
121202 181212 4793
160404 181288 4794
620806 181333 4795
120606 181456 4796
260304 181610 4797
390508 181683 4798
260103 181792 4799
520203 181894 4800
660704 181903 4801
620805 181972 4802
120607 181988 4803
541006 182051 4804
690510 182145 4805
160511 182223 4806
520112 182246 4807
660522 182321 4808
200602 182358 4809
690301 182384 4810
541304 182549 4811
541303 182594 4812
200614 182718 4813
290507 182740 4814
620812 182769 4815
201203 182929 4816
541701 182947 4817
160303 183005 4818
690114 183172 4819
200505 183221 4820
201204 183364 4821
540302 183417 4822
060902 183476 4823
121105 183592 4824
541301 183817 4825
200606 183854 4826
660501 183914 4827
520502 184046 4828
520707 184098 4829
160201 184116 4830
390504 184171 4831
690308 184215 4832
260104 184339 4833
620815 184516 4834
690201 184547 4835
690507 184568 4836
520207 184587 4837
620903 184590 4838
620901 184758 4839
260501 184941 4840
520307 185021 4841
370303 185166 4842
690107 185200 4843
260306 185658 4844
060311 185661 4845
260701 185708 4846
260102 185737 4847
200601 185859 4848
260112 185919 4849
200610 186087 4850
121403 186161 4851
060904 186178 4852
160302 186281 4853
060901 186298 4854
520106 186591 4855
120604 186651 4856
060701 186663 4857
540402 186680 4858
260111 186861 4859
260118 186872 4860
201007 186873 4861
160301 186903 4862
201205 186913 4863
260305 186968 4864
690115 187078 4865
120603 187081 4866
261301 187143 4867
682204 187245 4868
260309 187442 4869
160506 187501 4870
370305 187550 4871
200506 187663 4872
690207 187670 4873
290504 187716 4874
120613 187869 4875
260107 188002 4876
370309 188104 4877
260114 188107 4878
260109 188119 4879
541005 188312 4880
160508 188323 4881
660518 188365 4882
690504 188373 4883
290203 188494 4884
660801 188569 4885
120611 188647 4886
660502 188699 4887
520308 188901 4888
370302 188929 4889
690113 189011 4890
160305 189027 4891
660701 189034 4892
290207 189142 4893
260709 189204 4894
540404 189212 4895
541008 189244 4896
160304 189340 4897
541302 189421 4898
290204 189440 4899
261002 189568 4900
540301 189705 4901
200611 190165 4902
200612 190370 4903
120804 190392 4905
520202 190392 4905
520405 190460 4906
370202 190582 4907
200607 190584 4908
541002 190670 4909
200807 190759 4910
690204 190969 4911
690117 191010 4912
200803 191140 4913
261001 191164 4914
370203 191275 4915
200501 191604 4916
520208 191669 4917
060905 191673 4918
060503 191699 4919
660805 191719 4920
200604 192004 4921
520705 192081 4922
260115 192113 4923
020201 192166 4924
160513 192194 4925
201304 192492 4926
201008 192773 4927
690203 192808 4928
160204 192811 4929
520701 192959 4930
260301 192997 4931
261302 193280 4932
520305 193340 4933
540303 193625 4934
690902 193777 4935
260303 193785 4936
660705 193882 4937
120203 193960 4938
060315 193976 4939
290205 194088 4940
200613 194228 4941
260704 194250 4942
260703 194284 4943
160405 194890 4944
201003 195022 4945
060703 195041 4946
120609 195325 4947
260702 195343 4948
660204 195394 4949
260310 195607 4950
120803 195683 4951
201002 195704 4952
120207 195877 4953
120807 195912 4954
290202 196005 4955
690901 196013 4956
690903 196105 4957
120304 196144 4958
200605 196162 4959
690303 196181 4960
201103 196272 4961
200808 196287 4962
020502 196365 4963
520404 196382 4964
660520 196390 4965
200507 196391 4966
690305 196681 4967
200805 197065 4968
660209 197123 4969
060318 197187 4970
020205 197391 4971
260610 197399 4972
520401 197462 4973
260209 197560 4974
660703 197562 4975
660901 197597 4976
520505 197683 4977
660803 197780 4978
520204 197803 4979
260710 197861 4980
660202 197970 4981
260506 197987 4982
260507 198099 4983
060307 198148 4984
160509 198614 4985
261101 198892 4986
260110 198900 4987
520206 198942 4988
260113 199047 4989
660509 199075 4990
660515 199257 4991
290201 199338 4992
520309 199373 4993
020204 199421 4994
200801 199435 4995
160402 199663 4996
120301 199772 4997
260602 199924 4998
060506 200034 4999
160510 200159 5000
060308 200183 5001
201401 200202 5002
520501 200224 5003
201305 200327 5004
121301 200593 5005
201006 200595 5006
020901 200606 5007
260308 200704 5008
520301 200757 5009
201402 200917 5010
201101 201105 5011
120303 201199 5012
060305 201627 5013
201102 201802 5014
520201 201982 5015
660804 201988 5016
260203 202122 5017
060702 202133 5018
520205 202176 5019
660903 202254 5020
260205 202514 5021
370308 202703 5022
201105 202712 5023
200508 202718 5024
120806 202722 5025
660702 202723 5026
200806 202803 5027
120302 202961 5028
201005 203013 5029
660904 203090 5030
120805 203161 5031
661002 203291 5032
520402 203375 5033
660207 203635 5034
120202 203757 5035
690904 203791 5036
520706 203933 5037
201004 203967 5038
060704 204267 5039
520304 204435 5040
160507 204827 5041
201301 204829 5042
060310 204934 5043
660902 205008 5044
520503 205018 5045
260601 205107 5046
120801 205383 5047
260307 205492 5048
060306 205765 5049
260609 205916 5050
200103 206305 5051
660508 206536 5052
260804 206562 5053
660201 206619 5054
260502 206678 5055
520310 206698 5056
060313 206834 5057
661005 206917 5058
520903 206922 5059
520403 207208 5060
160504 207410 5061
261102 207416 5062
060401 207434 5063
260606 207481 5064
020203 207652 5065
200502 207750 5066
260605 208175 5067
290206 208393 5068
660208 208440 5069
060110 208541 5070
290104 208613 5071
120802 208630 5072
060314 208694 5073
160401 208706 5074
120208 208858 5075
260706 209012 5076
690401 209035 5077
060319 209085 5078
200802 209217 5079
201106 209526 5080
201403 209606 5081
160403 209660 5082
260803 209672 5083
661004 209900 5084
060507 209995 5085
060107 210080 5086
520303 210102 5087
201001 210111 5088
690403 210209 5089
200703 210270 5090
260712 210814 5091
260204 210839 5092
690604 210960 5093
260607 211057 5094
661201 211215 5095
260202 211271 5096
260404 211330 5097
200504 211347 5098
520902 211441 5099
661204 212117 5100
120206 212351 5101
201303 212445 5102
201009 212558 5103
661103 212646 5104
060604 212805 5105
060502 213066 5106
060504 213101 5107
260201 213172 5108
660802 213349 5109
200509 213436 5110
060108 213535 5111
661101 214066 5112
121303 214299 5113
201302 214653 5114
200402 214775 5115
661203 214789 5116
120305 214906 5117
261103 215302 5118
200110 215306 5119
200804 215359 5120
260608 215381 5121
260401 215799 5122
200111 215819 5123
260402 215886 5124
060103 216016 5125
060501 216122 5126
690603 216131 5127
200408 216295 5128
260612 216312 5129
200403 216545 5130
690405 216802 5131
660409 216902 5132
120201 216961 5133
060404 217402 5134
370205 217448 5135
661001 217509 5136
200105 217531 5137
520904 217591 5138
200407 217720 5139
121302 217917 5140
200106 218063 5141
690601 218276 5142
060111 218733 5143
060109 219349 5144
200705 219350 5145
660407 219419 5146
060505 219454 5147
260801 219543 5148
690402 219570 5149
661202 219785 5150
060605 219946 5151
690404 219999 5152
660205 220481 5153
520901 220670 5154
060105 220917 5155
200410 221022 5156
690602 221183 5157
661003 221264 5158
660404 221586 5159
200704 222242 5160
060508 222270 5161
260611 222285 5162
260806 222563 5163
290105 222639 5164
060603 222655 5165
060104 222833 5166
200405 223363 5167
200108 223366 5168
660405 223480 5169
260805 223726 5170
200701 224002 5171
260403 224547 5172
690804 224558 5173
661104 225002 5174
200104 225142 5175
060606 225812 5176
660408 226511 5177
660414 226548 5178
060208 227032 5179
200109 227159 5180
200112 227345 5181
661102 227642 5182
060403 227649 5183
060205 228010 5184
660412 228691 5185
660401 228729 5186
200107 228984 5187
660402 229060 5188
200411 229773 5189
060602 230535 5190
060201 230808 5191
200113 230879 5192
290102 231203 5193
690406 231403 5194
060204 231606 5195
661302 232323 5196
060607 232390 5197
060209 232906 5198
690802 233146 5199
690803 233153 5200
060203 233302 5201
261202 234579 5202
060202 236129 5203
661301 236512 5204
290103 236636 5205
060210 236892 5206
690801 237448 5207
261201 238288 5208
150504 241548 5209
150203 242453 5210
060207 243114 5211
060206 243140 5212
290106 244264 5213
150502 247652 5214
150205 249713 5215
150207 253711 5216
150206 253910 5217
290303 254403 5218
150405 254720 5219
150202 255564 5220
150501 255918 5221
150204 259019 5222
150201 260777 5223
290302 262945 5224
150401 264342 5225
290301 264982 5226
150107 266530 5227
150112 268426 5228
150503 268757 5229
150404 269935 5230
290305 270310 5231
150110 271357 5232
150701 273192 5233
150109 274112 5234
150106 274395 5235
290304 274999 5236
150108 279115 5237
150105 279717 5238
150104 279756 5239
150111 281151 5240
150701 284478 5241
290405 284534 5242
150103 284816 5243
290402 289107 5244
150701 289127 5245
150114 289221 5246
150102 290576 5247
150701 291452 5248
150701 292184 5249
150701 293126 5250
150601 296514 5251
290401 298977 5252
290404 300509 5253
150601 301494 5254
150113 302047 5255
150601 303445 5256
290403 305994 5257
150601 312459 5258
290701 313996 5259
150601 319196 5260
290702 319839 5261
150301 321606 5262
150602 323487 5263
290703 324735 5264
290704 325984 5265
110305 334724 5266
150301 335569 5267
110303 339774 5268
110305 339950 5269
110206 344096 5270
150301 344763 5271
110302 355804 5272
110207 357863 5273
110304 362331 5274
110202 364820 5275
110301 364999 5276
110201 369888 5277
110306 374351 5278
110204 375671 5279
110205 375975 5280
110203 375978 5281
110114 381455 5282
110107 383476 5283
110113 384353 5284
110106 385738 5285
110111 387960 5286
110110 389341 5287
110116 391895 5288
110103 392539 5289
460206 392593 5290
110102 392673 5291
110108 392918 5292
460204 393641 5293
110104 393840 5294
110110 394341 5295
110109 395614 5296
110116 396947 5297
110105 397253 5298
110115 397820 5299
110112 405984 5300
460203 406557 5301
110512 409229 5302
460202 410086 5303
110504 410088 5304
641403 411066 5305
110503 413281 5306
110511 413555 5307
110504 414321 5308
460201 414583 5309
110506 417642 5310
110513 417810 5311
110508 420656 5312
110501 420851 5313
110502 423892 5314
460205 424393 5315
110509 427583 5316
110803 429081 5317
110801 430198 5318
110804 434215 5319
110514 434959 5320
460505 437020 5321
110606 438915 5322
110802 439232 5323
110604 442439 5324
641401 444980 5325
110609 445109 5326
460501 445145 5327
460503 445685 5328
110614 446084 5329
641402 446566 5330
460502 447378 5331
110607 448732 5332
460103 449054 5333
110612 449288 5334
110610 449747 5335
110602 449952 5336
110603 451394 5337
110613 455048 5338
460506 455386 5339
110605 456050 5340
110608 460002 5341
460104 460818 5342
110402 460858 5343
460102 462606 5344
110702 464490 5345
110704 468647 5346
460108 469032 5347
110701 469512 5348
460106 470672 5349
110703 470924 5350
460102 472217 5351
110401 474124 5352
460109 475206 5353
460109 476682 5354
460109 476943 5355
460109 477214 5356
460109 478339 5357
460107 479292 5358
640802 479783 5359
460109 479819 5360
640801 482512 5361
640806 483302 5362
110403 484762 5363
460109 487702 5364
640805 487847 5365
640803 489911 5366
640804 490342 5367
640601 491121 5368
640502 493763 5369
460105 495712 5370
640504 498055 5371
460105 498175 5372
460109 498974 5373
640503 499413 5374
640505 499535 5375
640501 502044 5376
221403 502451 5377
460301 502690 5378
640509 504522 5379
640508 505249 5380
460302 505349 5381
640601 505907 5382
460304 506108 5383
640507 506297 5384
460303 507568 5385
640602 507838 5386
221402 511170 5387
640206 511264 5388
640603 511417 5389
640702 511529 5390
460303 512266 5391
640703 512628 5392
221401 513151 5393
460305 514725 5394
640211 515942 5395
460305 517014 5396
640706 517183 5397
640701 517566 5398
640604 517595 5399
460602 517631 5400
640208 517747 5401
640213 519302 5402
640205 520080 5403
640705 520339 5404
640103 520702 5405
641211 520894 5406
640207 521015 5407
640106 521023 5408
640107 521562 5409
640105 523026 5410
640202 523793 5411
220801 523898 5412
640109 524218 5413
640704 524311 5414
460602 524577 5415
640209 525724 5416
640108 526125 5417
641214 526181 5418
460601 526196 5419
641902 526943 5420
460601 527119 5421
640104 527883 5422
640203 528433 5423
220806 528590 5424
640110 528721 5425
641210 529202 5426
641213 530826 5427
641209 531766 5428
460601 532311 5429
640111 532424 5430
460601 533378 5431
640212 533603 5432
641901 533827 5433
220805 533870 5434
640210 534903 5435
641212 535375 5436
641201 535514 5437
641215 536732 5438
640204 536884 5439
641205 537259 5440
640102 537458 5441
641206 537556 5442
220808 538748 5443
220803 538755 5444
640407 540299 5445
220804 541566 5446
641203 542239 5447
640406 543056 5448
641204 543744 5449
640408 543924 5450
220807 544326 5451
641208 544484 5452
641207 546520 5453
640903 546779 5454
220802 546784 5455
640401 547020 5456
340401 547759 5457
641702 548207 5458
640405 548578 5459
641704 549231 5460
220607 549809 5461
640409 551890 5462
640402 552237 5463
641603 552584 5464
640907 553478 5465
641703 554119 5466
220611 554989 5467
340403 555768 5468
641202 556480 5469
641701 556817 5470
641605 557025 5471
220612 557390 5472
220610 557431 5473
640905 557864 5474
340403 558026 5475
641502 560007 5476
340403 560544 5477
641601 561155 5478
220604 561323 5479
340403 561953 5480
220602 563585 5481
640410 563699 5482
340403 563928 5483
641501 564828 5484
641604 565422 5485
640908 566767 5486
640909 567169 5487
340404 567262 5488
220603 567338 5489
640902 567759 5490
220608 568771 5491
220601 568817 5492
340403 569374 5493
641504 570815 5494
641005 570861 5495
641003 571521 5496
220605 571546 5497
220613 571986 5498
640904 572398 5499
640906 573234 5500
220606 574333 5501
221001 574544 5502
641505 574713 5503
641002 575190 5504
641304 576522 5505
221002 576722 5506
221605 577303 5507
641001 577313 5508
340606 577928 5509
220609 578241 5510
340606 578367 5511
641301 578684 5512
641503 579164 5513
221603 580220 5514
220101 580511 5515
340606 581651 5516
221003 582021 5517
340606 582719 5518
221602 582807 5519
641006 583513 5520
340608 583691 5521
641303 584181 5522
221604 584782 5523
220107 584849 5524
641305 585090 5525
221304 585157 5526
220309 585776 5527
221004 587001 5528
340608 587052 5529
221005 587124 5530
220113 587180 5531
220106 587234 5532
641004 588301 5533
221303 588561 5534
220110 588868 5535
340603 589262 5536
641302 589522 5537
220102 589725 5538
340203 590704 5539
641109 591305 5540
220116 591362 5541
221306 591572 5542
641107 592020 5543
641102 592137 5544
220112 592739 5545
220306 593289 5546
221305 593535 5547
220904 593809 5548
340607 594345 5549
641101 594443 5550
221802 594518 5551
220903 594597 5552
641105 594768 5553
641104 595234 5554
340205 595351 5555
220103 595363 5556
220108 595500 5557
220117 595704 5558
221309 595722 5559
340403 595879 5560
220105 596503 5561
340605 596898 5562
340604 597052 5563
220313 597527 5564
221312 597682 5565
221310 597748 5566
220115 598206 5567
220315 599733 5568
220302 599868 5569
221801 600356 5570
220905 600905 5571
221307 601028 5572
010601 601652 5573
340201 601952 5574
220111 602312 5575
220312 602321 5576
220902 602701 5577
220109 602801 5578
340705 602949 5579
220308 603072 5580
221301 603293 5581
220318 603399 5582
641801 603501 5583
010601 603562 5584
010601 603977 5585
221302 605045 5586
340204 605600 5587
220311 605897 5588
221206 605939 5589
221204 606003 5590
340202 606619 5591
220307 606637 5592
221311 606829 5593
641108 606944 5594
220104 606979 5595
220317 606996 5596
340602 607102 5597
220314 607605 5598
220901 607860 5599
221202 608365 5600
340109 608476 5601
641802 608693 5602
340702 609022 5603
220316 609688 5604
220310 609767 5605
010505 609940 5606
220304 610542 5607
220703 610841 5608
220702 611192 5609
220303 612043 5610
340703 612585 5611
220305 612683 5612
010601 613869 5613
220708 614414 5614
340701 614621 5615
221501 614785 5616
221503 614835 5617
220205 614974 5618
220211 615016 5619
220503 615568 5620
340806 615712 5621
221201 615810 5622
221502 615926 5623
220201 616055 5624
220209 616448 5625
220204 616970 5626
340106 617391 5627
221205 617500 5628
010511 618257 5629
340105 618294 5630
340805 618643 5631
220701 618772 5632
010510 619523 5633
340704 620047 5634
220208 620064 5635
220210 620115 5636
010302 620231 5637
220704 620387 5638
221108 620949 5639
220509 620984 5640
010509 621449 5641
220206 621538 5642
220514 622029 5643
010303 622118 5644
220207 622382 5645
340706 622430 5646
010305 622675 5647
221111 623076 5648
340108 623310 5649
220506 623725 5650
220705 624543 5651
220212 624784 5652
221107 624893 5653
340104 624900 5654
220510 624914 5655
010501 625257 5656
010512 625494 5657
220515 625874 5658
221207 626060 5659
340802 626238 5660
221203 626319 5661
340107 626456 5662
220513 626966 5663
010304 627707 5664
221106 627868 5665
010504 628551 5666
220706 628724 5667
340103 628755 5668
220202 629624 5669
220203 629784 5670
220213 629951 5671
010301 630927 5672
220402 631188 5673
220507 631496 5674
010306 631987 5675
221101 632234 5676
221103 632610 5677
340102 632940 5678
010507 633031 5679
010508 633268 5680
220502 633274 5681
222001 633716 5682
340501 633797 5683
340801 634043 5684
221102 634075 5685
340102 634392 5686
340102 634674 5687
340505 634852 5688
340804 636053 5689
220409 636679 5690
340501 637127 5691
221702 637375 5692
220401 637817 5693
220508 638903 5694
010105 639263 5695
340502 639573 5696
010111 639657 5697
221105 639944 5698
221104 639981 5699
220504 640158 5700
340102 640236 5701
010507 640470 5702
220407 640499 5703
010103 640520 5704
220403 640568 5705
010802 641271 5706
220410 641579 5707
340502 642168 5708
010803 642169 5709
340502 642238 5710
221110 642534 5711
010507 642770 5712
010701 643080 5713
340502 643085 5714
340801 643345 5715
220505 643617 5716
340803 644366 5717
220404 644471 5718
221109 644715 5719
010702 644935 5720
340502 645029 5721
340502 645110 5722
140903 645253 5723
010405 645462 5724
140901 646047 5725
140905 646449 5726
340801 646458 5727
221703 646937 5728
010106 647039 5729
220408 647170 5730
010406 647175 5731
010703 647428 5732
550502 647663 5733
220411 647669 5734
221701 648058 5735
010801 649108 5736
220406 649191 5737
340506 649665 5738
340301 650098 5739
140902 650965 5740
220405 651472 5741
221704 651608 5742
340801 651679 5743
010119 651989 5744
340504 652129 5745
340301 653014 5746
550504 653097 5747
550503 653118 5748
010804 653247 5749
140904 653654 5750
340301 653860 5751
340507 653950 5752
010805 654331 5753
010119 654357 5754
340801 654411 5755
350902 654512 5756
340301 655177 5757
340503 655444 5758
550506 655527 5759
350904 655560 5760
140617 656293 5761
010116 656472 5762
340301 656618 5763
550511 656760 5764
140618 657190 5765
010807 657255 5766
350316 657645 5767
010402 657958 5768
350306 658176 5769
010806 658249 5770
140607 658641 5771
010401 659395 5772
340801 659627 5773
350903 660187 5774
140614 660198 5775
350901 660266 5776
010807 660487 5777
550507 661505 5778
340801 661925 5779
350311 662116 5780
550501 662135 5781
140604 662519 5782
350309 663578 5783
140610 663918 5784
140603 664208 5785
410304 664260 5786
340302 664301 5787
140704 664312 5788
350303 664578 5789
350301 665240 5790
140602 665993 5791
010806 666291 5792
350701 666858 5793
350315 667439 5794
550509 667499 5795
140621 667509 5796
550508 667656 5797
140601 667752 5798
010808 668217 5799
010408 668376 5800
410303 668630 5801
350304 669313 5802
350305 669421 5803
350702 669708 5804
140620 669842 5805
140609 671140 5806
350104 671208 5807
010808 671252 5808
140611 672180 5809
140612 672275 5810
340303 672342 5811
550510 672449 5812
410301 672474 5813
410303 672645 5814
140608 672850 5815
410306 672863 5816
010403 672892 5817
350308 673079 5818
551103 673161 5819
350307 673165 5820
010204 674508 5821
550505 675071 5822
350114 675664 5823
140701 675735 5824
350112 675856 5825
350111 676066 5826
350319 676112 5827
010808 676695 5828
140613 676846 5829
551102 677934 5830
140116 678013 5831
350703 678609 5832
010404 678841 5833
410104 679141 5834
550905 679239 5835
350102 679249 5836
410302 679495 5837
140502 679716 5838
410305 680106 5839
140703 680568 5840
350103 680589 5841
140110 680789 5842
010202 681265 5843
410104 681957 5844
350116 681973 5845
550906 682167 5846
410104 682589 5847
140705 682821 5848
350115 682963 5849
350107 683113 5850
140109 683692 5851
140702 684204 5852
140805 684708 5853
350108 685111 5854
350105 685385 5855
140112 685780 5856
550911 685895 5857
140803 686137 5858
410202 686170 5859
140119 686314 5860
410106 686325 5861
550903 686368 5862
551101 687010 5863
350110 687414 5864
350113 687474 5865
350207 687886 5866
140503 688065 5867
140503 688597 5868
140107 688806 5869
350106 688809 5870
140121 689061 5871
350118 689218 5872
140801 689480 5873
550902 689799 5874
010116 690225 5875
140113 690379 5876
140802 691076 5877
410108 691132 5878
140117 692248 5879
350203 692412 5880
350117 692428 5881
140501 692711 5882
140111 692840 5883
140806 692902 5884
010203 693094 5885
010203 693439 5886
140108 693597 5887
140118 694292 5888
410105 694393 5889
350202 694609 5890
350503 694729 5891
350109 694826 5892
550901 694944 5893
140102 695285 5894
140506 695397 5895
140104 696010 5896
550904 696193 5897
140804 696513 5898
140205 697231 5899
350501 697403 5900
010116 697696 5901
010203 697784 5902
351002 697905 5903
140206 698535 5904
351001 698571 5905
010205 698620 5906
550908 698671 5907
410108 698676 5908
140501 699182 5909
410107 699399 5910
140405 699703 5911
140404 699864 5912
350403 700442 5913
410107 700447 5914
350208 701329 5915
550909 701545 5916
350201 701888 5917
140507 701906 5918
140212 702137 5919
140402 702246 5920
140211 702390 5921
350504 702779 5922
140204 703048 5923
550907 703282 5924
010201 703868 5925
351003 704000 5926
350502 704151 5927
140407 704245 5928
410107 704284 5929
140507 704668 5930
550910 704813 5931
140214 705317 5932
010201 705666 5933
350407 705815 5934
140408 705823 5935
140208 707200 5936
551504 708112 5937
551507 708268 5938
140401 708282 5939
350402 708469 5940
140406 709225 5941
140209 709367 5942
350601 710434 5943
140403 710442 5944
551511 710721 5945
350401 710857 5946
551501 711506 5947
551510 711994 5948
140202 712193 5949
140213 712743 5950
350801 712757 5951
140306 712949 5952
140304 712954 5953
140210 714648 5954
140309 714800 5955
010201 714911 5956
140202 715360 5957
350405 715556 5958
140202 715733 5959
350409 715740 5960
551506 715990 5961
140313 716097 5962
551301 716102 5963
140203 716218 5964
350603 716555 5965
140308 717403 5966
551502 717616 5967
140207 717777 5968
140203 717786 5969
140202 718508 5970
551505 718991 5971
410107 719521 5972
140203 719954 5973
551503 720163 5974
350602 720406 5975
551302 720701 5976
140203 721292 5977
350802 721787 5978
140307 723018 5979
140305 723392 5980
551509 723503 5981
551508 723877 5982
350803 724488 5983
140203 724689 5984
350804 725140 5985
140312 725453 5986
140311 726212 5987
550602 726281 5988
551303 726823 5989
550604 727130 5990
550103 727640 5991
550104 728591 5992
140203 729398 5993
410107 730229 5994
551304 730587 5995
140303 732505 5996
551008 732619 5997
140310 732922 5998
140301 733159 5999
551401 733748 6000
140303 733763 6001
140303 733914 6002
551017 734603 6003
550112 735385 6004
550102 735590 6005
551404 736753 6006
550605 737274 6007
550601 738303 6008
551403 738314 6009
140203 738742 6010
551004 739981 6011
550108 740248 6012
551010 740536 6013
560201 740553 6014
551402 740897 6015
140203 741055 6016
551005 741228 6017
140302 741678 6018
550208 742910 6019
550609 743085 6020
551015 743298 6021
550206 745639 6022
551007 746184 6023
560205 746334 6024
560407 746614 6025
551204 746761 6026
551009 747006 6027
560204 747473 6028
551006 748421 6029
560203 748889 6030
551203 749629 6031
560202 751112 6032
560306 751516 6033
550205 752208 6034
550214 752277 6035
551013 753505 6036
560404 753709 6037
560305 754148 6038
550212 754596 6039
551201 755313 6040
551019 755583 6041
560406 755712 6042
551202 755949 6043
550211 756037 6044
560305 756264 6045
560301 756390 6046
550201 757374 6047
560302 757995 6048
551603 758173 6049
550209 758225 6050
560301 758793 6051
310618 759197 6052
560305 759363 6053
550307 759902 6054
560305 761008 6055
560401 761053 6056
551602 761258 6057
551601 763272 6058
550302 763414 6059
550203 763835 6060
560403 763862 6061
550213 764025 6062
551021 764472 6063
560303 764653 6064
310107 764693 6065
310108 764851 6066
310113 765115 6067
310809 765500 6068
550204 765503 6069
310611 765706 6070
310109 765728 6071
560807 765844 6072
560303 765883 6073
560304 766377 6074
550304 766392 6075
310605 766396 6076
550301 766744 6077
310601 767225 6078
310105 767304 6079
310106 767536 6080
310808 767721 6081
310804 767905 6082
310104 768132 6083
310608 768480 6084
310111 768574 6085
310801 768662 6086
310617 768754 6087
310806 768797 6088
560806 768832 6089
560702 768914 6090
550210 768916 6091
550207 768969 6092
550202 768979 6093
550706 769197 6094
310110 769295 6095
310301 769381 6096
310602 769883 6097
560303 770241 6098
310802 770374 6099
550704 770574 6100
310612 770732 6101
550406 771001 6102
310511 771070 6103
560805 771177 6104
310305 771462 6105
310112 771695 6106
550702 771733 6107
310615 771970 6108
550709 772108 6109
550403 772248 6110
560303 772450 6111
310807 772704 6112
310616 772746 6113
310211 772759 6114
310307 772767 6115
310812 772770 6116
310614 773150 6117
310506 773196 6118
310607 773381 6119
560703 773744 6120
560111 773810 6121
310810 774039 6122
560701 774241 6123
560302 774471 6124
310308 774477 6125
310811 774610 6126
550306 774764 6127
310603 774903 6128
310512 775242 6129
310604 775595 6130
310609 775739 6131
550303 775753 6132
310205 775781 6133
560808 775858 6134
550402 776068 6135
310501 776390 6136
310303 776683 6137
310309 776788 6139
310606 776788 6139
310610 776854 6140
310213 776973 6141
310613 777240 6142
310304 777307 6143
310209 777436 6144
310803 777748 6145
560106 777895 6146
550305 777946 6147
310201 778059 6148
310310 778103 6149
310509 778139 6150
550401 778200 6151
550703 778781 6152
310413 779162 6153
310402 779309 6154
310403 779435 6155
550707 779542 6156
310306 779553 6157
310507 779710 6158
310412 779808 6159
310406 780174 6160
560102 780559 6161
310510 780571 6162
310505 780586 6163
550408 780714 6164
560112 780766 6165
310707 781741 6166
550404 781787 6167
560102 781813 6168
310805 781983 6169
560109 782079 6170
310302 782134 6171
310404 782188 6172
310408 782435 6173
310206 782515 6174
310214 782655 6175
310711 782692 6176
310503 782717 6177
310409 782820 6178
310411 782869 6179
560105 783073 6180
311203 784453 6181
310401 784629 6182
310405 785034 6183
310706 785125 6184
311201 785290 6185
310204 785489 6186
310708 785621 6187
310710 786293 6188
310202 786493 6189
550410 786818 6190
560102 787114 6191
310407 787777 6192
310508 787877 6193
310502 788774 6194
310705 788781 6195
560104 788836 6196
311001 788896 6197
550807 789093 6198
310203 789119 6199
550801 789197 6200
550409 789497 6201
311202 789568 6202
550808 789607 6203
310704 790109 6204
560107 790290 6205
560103 791048 6206
550803 791051 6207
310410 791148 6208
440118 791367 6209
310208 791557 6210
550708 792666 6211
310714 792958 6212
310712 793467 6213
310703 793940 6214
311002 793989 6215
560102 794331 6216
550705 794411 6217
550405 794798 6218
311102 795026 6219
440108 795240 6220
440115 795262 6221
560108 795465 6222
310902 795482 6223
311003 795706 6224
311004 795849 6225
310504 795972 6226
440114 796140 6227
550805 797118 6228
311103 797866 6229
550809 798887 6230
440403 798936 6231
440107 798993 6232
310901 799340 6233
440113 799456 6234
250305 799469 6235
550407 799557 6236
311101 800545 6237
440109 800637 6238
560102 800641 6239
550804 800931 6240
550802 801772 6241
440106 801845 6242
440208 801944 6243
440404 802084 6244
440103 802267 6245
560102 802635 6246
250304 802923 6247
440215 803152 6248
440105 803511 6249
560110 803513 6250
440112 804264 6251
440401 804286 6252
440207 804390 6253
440408 804680 6254
560102 804765 6255
440210 806184 6256
250302 806469 6257
440206 806472 6258
440110 806611 6259
560110 806923 6260
560102 807218 6261
440104 807461 6262
560102 808402 6263
440204 808555 6264
250303 808625 6265
440211 809255 6266
440209 809288 6267
440201 809399 6268
250307 809895 6269
440402 810339 6270
440216 810451 6271
440405 811170 6272
440202 811171 6273
560102 811300 6274
440102 811543 6275
440702 811579 6276
440205 812328 6277
250306 812464 6278
550806 813054 6279
440213 813781 6280
560102 813878 6281
250610 814793 6282
250104 815136 6283
440212 815329 6284
440801 815396 6285
440214 815467 6286
250403 815783 6287
440803 817380 6288
250607 818441 6289
250608 818983 6290
250406 819812 6291
440217 820868 6292
250405 820943 6293
250605 821074 6294
440406 821682 6295
440701 821836 6296
250609 821915 6297
440502 822614 6298
440804 823943 6299
250402 824087 6300
250401 824555 6301
250601 824759 6302
250404 825040 6303
250606 825777 6304
250103 826053 6305
250604 826198 6306
250107 826329 6307
250510 827652 6308
250106 827853 6309
440503 830592 6310
440501 831332 6311
250505 832441 6312
251002 832598 6313
250501 833256 6314
250611 833348 6315
250102 833385 6316
251004 833573 6317
