  village_id,model_ent_1988,data_ent_1988,model_ent_1990,data_ent_1990,model_ent_1992,data_ent_1992,model_ent_1994,data_ent_1994,model_ent_1996,data_ent_1996
49070203,0.015151,0.000000,0.018884,0.000000,0.021869,0.000000,0.024576,0.000000,0.026457,0.002396
49070301,0.018875,0.000000,0.022140,0.016129,0.024831,0.016393,0.026947,0.000000,0.028987,0.003792
49070303,0.018894,0.112150,0.022156,0.000000,0.024845,0.000000,0.026960,0.000000,0.028999,0.002096
49070502,0.012678,0.000000,0.016452,0.000000,0.019827,0.000000,0.022317,0.000000,0.025028,0.002936
49070503,0.015735,0.000000,0.018932,0.000000,0.021913,0.000000,0.024615,0.000000,0.026492,0.010276
49070601,0.012109,0.000000,0.015706,0.000000,0.018923,0.000000,0.021278,0.000000,0.023870,0.002194
49080201,0.012109,0.025641,0.015706,0.000000,0.018923,0.018182,0.021278,0.027523,0.023870,0.027455
49080301,0.018251,0.000000,0.022089,0.015748,0.024785,0.016000,0.026906,0.008772,0.028950,0.001791
49090206,0.020778,0.000000,0.024530,0.000000,0.027619,0.000000,0.030068,0.017241,0.032404,0.018477
49090301,0.010307,0.000000,0.014092,0.000000,0.017031,0.000000,0.020053,0.007194,0.022542,0.001819
49090404,0.017638,0.000000,0.021308,0.000000,0.023862,0.000000,0.026806,0.000000,0.028862,0.011264
49100201,0.048112,0.053333,0.047875,0.012987,0.047638,0.011111,0.047401,0.210526,0.047163,0.049931
49100301,0.048112,0.226852,0.047875,0.248555,0.047638,0.000000,0.047401,0.071006,0.047163,0.040603
49100302,0.031701,0.000000,0.035039,0.013699,0.037114,0.006329,0.038590,0.000000,0.039416,0.001534
49100304,0.034262,0.000000,0.037406,0.008333,0.038954,0.000000,0.040609,0.000000,0.041568,0.002639
49100305,0.023946,0.063830,0.027015,0.000000,0.029625,0.029412,0.031328,0.081818,0.032696,0.018496
49100401,0.028426,0.007143,0.031783,0.006536,0.034142,0.000000,0.035396,0.000000,0.037070,0.001405
49100402,0.032326,0.000000,0.035050,0.022857,0.037124,0.022599,0.038597,0.000000,0.039423,0.002525
49100404,0.032326,0.066225,0.035050,0.046358,0.037124,0.000000,0.038597,0.000000,0.039423,0.002115
49100405,0.048112,0.011236,0.047875,0.000000,0.047638,0.000000,0.047401,0.010204,0.047163,0.001940
49110105,0.048112,0.028571,0.047875,0.000000,0.047638,0.000000,0.047401,0.000000,0.047163,0.004524
49110301,0.013323,0.000000,0.016569,0.000000,0.019931,0.000000,0.022411,0.000000,0.025111,0.062781
49110302,0.048112,0.000000,0.047875,0.000000,0.047638,0.000000,0.047401,0.000000,0.047163,0.001819
49110304,0.048112,0.000000,0.047875,0.017699,0.047638,0.000000,0.047401,0.000000,0.047163,0.002553
49110306,0.029044,0.000000,0.032549,0.000000,0.035157,0.000000,0.036034,0.000000,0.037803,0.002059
49110401,0.025844,0.025974,0.029369,0.046512,0.031518,0.000000,0.033412,0.000000,0.034934,0.002372
49110403,0.048112,0.020000,0.047875,0.000000,0.047638,0.000000,0.047401,0.000000,0.047163,0.004054
49110404,0.048112,0.023810,0.047875,0.016667,0.047638,0.018293,0.047401,0.000000,0.047163,0.001364
49110405,0.015782,0.062500,0.018975,0.028846,0.021951,0.000000,0.024649,0.000000,0.026523,0.001878
49110501,0.038282,0.197802,0.040695,0.000000,0.041768,0.015625,0.042674,0.000000,0.043714,0.018503
49110504,0.025844,0.028986,0.029369,0.000000,0.031518,0.000000,0.033412,0.000000,0.034934,0.002731
49110505,0.048112,0.000000,0.047875,0.000000,0.047638,0.019608,0.047401,0.012195,0.047163,0.032407
49110506,0.047808,0.033613,0.047801,0.000000,0.047554,0.030928,0.047277,0.000000,0.047027,0.001485
49110602,0.048112,0.000000,0.047875,0.000000,0.047638,0.000000,0.047401,0.000000,0.047163,0.002731
49110609,0.048112,0.062500,0.047875,0.000000,0.047638,0.000000,0.047401,0.000000,0.047163,0.075196
53010301,0.025551,0.000000,0.029067,0.000000,0.031229,0.000000,0.033139,0.000000,0.034679,0.000204
53010306,0.011518,0.000000,0.014940,0.000000,0.018028,0.027778,0.021181,0.000000,0.023784,0.000361
53010503,0.016982,0.000000,0.020489,0.000000,0.023743,0.000000,0.026703,0.000000,0.028770,0.000411
53010506,0.013921,0.000000,0.017313,0.000000,0.020833,0.009524,0.023422,0.009346,0.026242,0.009332
53010507,0.015735,0.000000,0.018932,0.000000,0.021913,0.000000,0.024615,0.000000,0.026492,0.000232
53010606,0.012109,0.006061,0.015706,0.000000,0.018923,0.000000,0.021278,0.000000,0.023870,0.000298
53010801,0.007957,0.145503,0.011735,0.080745,0.015015,0.062112,0.017796,0.000000,0.020081,0.075868
53011008,0.012678,0.000000,0.016452,0.000000,0.019827,0.000000,0.022317,0.000000,0.025028,0.011532
53011203,0.048112,0.000000,0.047875,0.047244,0.047638,0.000000,0.047401,0.024000,0.047163,0.000097
53011205,0.013921,0.000000,0.017313,0.000000,0.020833,0.000000,0.023422,0.000000,0.026242,0.000271
53011206,0.007958,0.000000,0.011736,0.000000,0.015016,0.000000,0.017797,0.000000,0.020081,0.000376
53011208,0.023948,0.000000,0.027017,0.000000,0.029628,0.000000,0.031330,0.000000,0.032698,0.058908
53011209,0.034959,0.000000,0.037473,0.000000,0.039012,0.000000,0.040655,0.000000,0.041607,0.000230
53011801,0.012109,0.000000,0.015706,0.000000,0.018923,0.000000,0.021278,0.000000,0.023870,0.000141
53011802,0.025211,0.000000,0.028579,0.000000,0.031457,0.000000,0.033360,0.000000,0.034887,0.000589
53011803,0.022661,0.000000,0.026151,0.000000,0.028656,0.000000,0.031204,0.000000,0.032584,0.009382
53011806,0.048112,0.000000,0.047875,0.000000,0.047638,0.003663,0.047401,0.000000,0.047163,0.000089
53011901,0.009146,0.006024,0.012574,0.000000,0.016011,0.000000,0.018901,0.000000,0.021305,0.000147
53011903,0.017619,0.000000,0.021291,0.000000,0.023847,0.000000,0.026794,0.000000,0.028851,0.009425
53011904,0.011518,0.024390,0.014940,0.024390,0.018028,0.023810,0.021181,0.000000,0.023784,0.019111
53011905,0.012726,0.000000,0.016495,0.000000,0.019866,0.000000,0.022352,0.000000,0.025059,0.000361
53011906,0.015151,0.011628,0.018884,0.000000,0.021869,0.011765,0.024576,0.011364,0.026457,0.000279
53012001,0.017638,0.000000,0.021308,0.000000,0.023862,0.000000,0.026806,0.000000,0.028862,0.000101
