  village_id,model_ent_1988,data_ent_1988,model_ent_1990,data_ent_1990,model_ent_1992,data_ent_1992,model_ent_1994,data_ent_1994,model_ent_1996,data_ent_1996
49011405,0.032920,0.000000,0.031873,0.000000,0.031084,0.000000,0.030440,0.000000,0.029868,0.005887
49011407,0.025443,0.000000,0.027501,0.024390,0.029121,0.000000,0.030071,0.000000,0.029737,0.004054
49011606,0.032219,0.106796,0.031476,0.000000,0.030865,0.148515,0.030313,0.000000,0.029797,0.002174
49011801,0.032681,0.000000,0.031747,0.074906,0.031014,0.035294,0.030408,0.030717,0.029853,0.006943
49011804,0.032132,0.075000,0.031432,0.000000,0.030846,0.000000,0.030312,0.000000,0.029796,0.051500
49011806,0.032983,0.000000,0.031895,0.085859,0.031100,0.000000,0.030454,0.000000,0.029881,0.000603
49011904,0.048910,0.134615,0.048741,0.194175,0.046902,0.153846,0.047447,0.160714,0.047108,0.164943
49011905,0.048910,0.000000,0.048741,0.316742,0.046902,0.269231,0.047447,0.266667,0.047108,0.000985
49011906,0.034102,0.503145,0.032537,0.314465,0.031449,0.344828,0.030645,0.179104,0.029983,0.307643
49011907,0.033098,0.534884,0.031965,0.082569,0.031140,0.082569,0.030472,0.107143,0.029883,0.169822
49012001,0.032902,0.052874,0.031854,0.052874,0.031083,0.000000,0.030439,0.044444,0.029868,0.020895
49012003,0.032369,0.021429,0.031568,0.026490,0.030920,0.139303,0.030345,0.135922,0.029812,0.067767
49012004,0.032622,0.137931,0.031702,0.147059,0.030994,0.000000,0.030392,0.019048,0.029840,0.016332
49012013,0.048910,0.026667,0.048741,0.026667,0.046902,0.053691,0.047447,0.000000,0.047108,0.026067
49012101,0.032447,0.000000,0.031606,0.047619,0.030936,0.026667,0.030360,0.064103,0.029825,0.067277
49012105,0.048910,0.000000,0.048741,0.000000,0.046902,0.000000,0.047447,0.032258,0.047108,0.026774
49012106,0.023760,0.000000,0.026582,0.000000,0.028414,0.000000,0.029499,0.000000,0.029710,0.003616
49012107,0.032702,0.000000,0.031742,0.000000,0.031011,0.000000,0.030407,0.000000,0.029853,0.042668
49012205,0.032983,0.000000,0.031895,0.000000,0.031100,0.000000,0.030454,0.000000,0.029881,0.005350
49012302,0.033068,0.042857,0.031964,0.042254,0.031139,0.028571,0.030472,0.026667,0.029883,0.115248
49012305,0.033426,0.025862,0.032157,0.023438,0.031245,0.016667,0.030533,0.014388,0.029924,0.008644
49020104,0.048910,0.055556,0.048741,0.113565,0.046902,0.029674,0.047447,0.029674,0.047108,0.005561
49020105,0.048910,0.017668,0.048741,0.017544,0.046902,0.023569,0.047447,0.023569,0.047108,0.454150
49020108,0.031818,0.000000,0.031274,0.005195,0.030752,0.015385,0.030262,0.015385,0.029767,0.044965
49020201,0.032185,0.027027,0.031474,0.026316,0.030863,0.000000,0.030312,0.000000,0.029797,0.005606
49020202,0.028736,0.016393,0.029571,0.023256,0.030116,0.000000,0.030231,0.009174,0.029752,0.010942
49020203,0.032246,0.000000,0.031500,0.000000,0.030882,0.000000,0.030328,0.000000,0.029809,0.003985
49020208,0.029285,0.000000,0.029582,0.000000,0.030120,0.000000,0.030232,0.000000,0.029752,0.002024
49020302,0.031876,0.045872,0.031298,0.015625,0.030772,0.033058,0.030265,0.040984,0.029768,0.058434
49020501,0.048910,0.056818,0.048741,0.056818,0.046902,0.054348,0.047447,0.021739,0.047108,0.021525
49020502,0.048910,0.000000,0.048741,0.000000,0.046902,0.018519,0.047447,0.000000,0.047108,0.001940
49020503,0.048910,0.010989,0.048741,0.000000,0.046902,0.000000,0.047447,0.033708,0.047108,0.034480
49020701,0.048910,0.028571,0.048741,0.029915,0.046902,0.024896,0.047447,0.013158,0.047108,0.020624
49020704,0.019229,0.003623,0.024458,0.000000,0.027386,0.000000,0.029211,0.000000,0.029708,0.001422
49020901,0.048910,0.051282,0.048741,0.047619,0.046902,0.039216,0.047447,0.000000,0.047108,0.004125
49020903,0.048910,0.019608,0.048741,0.015625,0.046902,0.000000,0.047447,0.013514,0.047108,0.002525
49020904,0.048910,0.035294,0.048741,0.000000,0.046902,0.000000,0.047447,0.000000,0.047108,0.001564
49021201,0.031908,0.163043,0.031319,0.081522,0.030788,0.080808,0.030278,0.028986,0.029780,0.475718
49021204,0.028736,0.027523,0.029571,0.008130,0.030116,0.009434,0.030231,0.000000,0.029752,0.009890
49021206,0.032219,0.081633,0.031476,0.009524,0.030865,0.008475,0.030313,0.008475,0.029797,0.028420
49021211,0.028189,0.035088,0.029162,0.016949,0.029790,0.016393,0.030217,0.031746,0.029740,0.017683
49021212,0.048910,0.008547,0.048741,0.000000,0.046902,0.000000,0.047447,0.000000,0.047108,0.017347
49021601,0.029819,0.000000,0.029982,0.000000,0.030440,0.000000,0.030231,0.000000,0.029752,0.004276
49021602,0.048910,0.000000,0.048741,0.010989,0.046902,0.033333,0.047447,0.049383,0.047108,0.002257
49021605,0.028727,0.000000,0.029566,0.000000,0.030113,0.018519,0.030230,0.000000,0.029752,0.001834
49021609,0.025994,0.000000,0.027916,0.000000,0.029127,0.000000,0.030073,0.000000,0.029737,0.003508
49021901,0.048910,0.000000,0.048741,0.005525,0.046902,0.000000,0.047447,0.000000,0.047108,0.001485
49021902,0.032050,0.000000,0.031391,0.006667,0.030828,0.000000,0.030296,0.000000,0.029783,0.081352
49021907,0.022089,0.010417,0.025791,0.000000,0.028096,0.000000,0.029507,0.000000,0.029710,0.002257
49021908,0.048910,0.000000,0.048741,0.000000,0.046902,0.000000,0.047447,0.000000,0.047108,0.003731
49022101,0.032309,0.043478,0.031541,0.052083,0.030899,0.049505,0.030343,0.049505,0.029811,0.001908
49022103,0.048910,0.012346,0.048741,0.000000,0.046902,0.000000,0.047447,0.000000,0.047108,0.002096
49022104,0.028738,0.000000,0.029573,0.000000,0.030116,0.000000,0.030230,0.000000,0.029752,0.100874
49022106,0.031459,0.000000,0.030804,0.007634,0.030733,0.000000,0.030248,0.000000,0.029766,0.066528
49022301,0.032054,0.086957,0.031393,0.000000,0.030829,0.000000,0.030297,0.075949,0.029783,0.071822
49022303,0.048910,0.256410,0.048741,0.262295,0.046902,0.000000,0.047447,0.000000,0.047108,0.001848
49022504,0.031872,0.013333,0.031296,0.012987,0.030771,0.024096,0.030265,0.026667,0.029768,0.046335
49022507,0.048910,0.000000,0.048741,0.000000,0.046902,0.000000,0.047447,0.000000,0.047108,0.047702
49022508,0.032634,0.019608,0.031711,0.000000,0.031004,0.048780,0.030404,0.045455,0.029852,0.040040
49030102,0.048910,0.000000,0.048741,0.031250,0.046902,0.051724,0.047447,0.000000,0.047108,0.003673
49030201,0.032643,0.007692,0.031716,0.051852,0.031006,0.169492,0.030405,0.118644,0.029852,0.017137
49030204,0.032132,0.000000,0.031432,0.006993,0.030846,0.006369,0.030312,0.008621,0.029796,0.018717
49030205,0.032219,0.000000,0.031476,0.028902,0.030865,0.024540,0.030313,0.000000,0.029797,0.001241
49030207,0.048910,0.000000,0.048741,0.000000,0.046902,0.000000,0.047447,0.000000,0.047108,0.019462
49030301,0.048910,0.006536,0.048741,0.028571,0.046902,0.016760,0.047447,0.003460,0.047108,0.019005
49030401,0.048910,0.050000,0.048741,0.034091,0.046902,0.000000,0.047447,0.141176,0.047108,0.063015
49030402,0.032135,0.000000,0.031434,0.058140,0.030847,0.000000,0.030312,0.218182,0.029796,0.091803
49030403,0.028727,0.000000,0.029566,0.052632,0.030113,0.051724,0.030230,0.051724,0.029752,0.044426
49030405,0.048910,0.017241,0.048741,0.051724,0.046902,0.032258,0.047447,0.032258,0.047108,0.038654
49030409,0.048910,0.000000,0.048741,0.000000,0.046902,0.047619,0.047447,0.000000,0.047108,0.004524
49030502,0.031866,0.010309,0.031293,0.000000,0.030770,0.000000,0.030264,0.000000,0.029768,0.008957
49030601,0.032020,0.000000,0.031366,0.000000,0.030808,0.000000,0.030295,0.024390,0.029782,0.013301
49030602,0.032185,0.000000,0.031474,0.022222,0.030863,0.023810,0.030312,0.008333,0.029797,0.001878
49030903,0.031792,0.000000,0.031216,0.000000,0.030754,0.036232,0.030263,0.034483,0.029767,0.013395
49031002,0.031818,0.016260,0.031274,0.013245,0.030752,0.031250,0.030262,0.000000,0.029767,0.001296
49031003,0.029285,0.016129,0.029582,0.044776,0.030120,0.000000,0.030232,0.000000,0.029752,0.017040
49031102,0.032366,0.018868,0.031566,0.041667,0.030919,0.030769,0.030345,0.038760,0.029812,0.036654
49051203,0.048910,0.000000,0.048741,0.000000,0.046902,0.000000,0.047447,0.012821,0.047108,0.015467
49051301,0.033715,0.027027,0.032316,0.101266,0.031339,0.038961,0.030582,0.049020,0.029953,0.074589
49051505,0.031818,0.020134,0.031274,0.020134,0.030752,0.037037,0.030262,0.027491,0.029767,0.071693
49051506,0.032020,0.023810,0.031366,0.023256,0.030808,0.025641,0.030295,0.075949,0.029782,0.047662
49051507,0.025428,0.000000,0.027492,0.000000,0.029117,0.031496,0.030070,0.041322,0.029737,0.016824
49051601,0.048910,0.000000,0.048741,0.000000,0.046902,0.000000,0.047447,0.000000,0.047108,0.040792
49051604,0.048910,0.000000,0.048741,0.020979,0.046902,0.024390,0.047447,0.027586,0.047108,0.701181
49051605,0.032219,0.086614,0.031476,0.007692,0.030865,0.020270,0.030313,0.000000,0.029797,0.025538
49051707,0.032625,0.000000,0.031704,0.000000,0.030995,0.000000,0.030392,0.000000,0.029840,0.025292
49051902,0.048910,0.042735,0.048741,0.017094,0.046902,0.017094,0.047447,0.081818,0.047108,0.019633
49052001,0.028736,0.085366,0.029571,0.034091,0.030116,0.033708,0.030231,0.043011,0.029752,0.054072
49052003,0.032110,0.023810,0.031431,0.173913,0.030845,0.181818,0.030311,0.156863,0.029796,0.140032
49052006,0.048910,0.016667,0.048741,0.016949,0.046902,0.050847,0.047447,0.066667,0.047108,0.065342
49052009,0.032366,0.052239,0.031566,0.142857,0.030919,0.169014,0.030345,0.176056,0.029812,0.170729
49052010,0.032110,0.047170,0.031431,0.144144,0.030845,0.161616,0.030311,0.175926,0.029796,0.170513
49052103,0.048910,0.000000,0.048741,0.022901,0.046902,0.022901,0.047447,0.022901,0.047108,0.033760
49052106,0.048910,0.017241,0.048741,0.017241,0.046902,0.022222,0.047447,0.022222,0.047108,0.017683
49060102,0.020376,0.034483,0.024912,0.000000,0.027741,0.039062,0.029220,0.010989,0.029709,0.018774
49060702,0.029819,0.000000,0.029982,0.000000,0.030440,0.000000,0.030231,0.036697,0.029752,0.029242
49060706,0.023768,0.009132,0.026587,0.034483,0.028416,0.019608,0.029500,0.030303,0.029710,0.049165
